t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.02,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.04,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.06,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.08,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.1,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.12,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.14,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.16,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.18,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.2,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.22,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.24,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.26,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.28,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.3,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.32,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.34,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.36,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.38,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.4,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.42,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.44,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.46,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.48,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.5,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.52,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.54,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.56,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.58,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.6,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.62,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.64,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.66,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.68,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.7,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.72,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.74,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.76,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.78,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.8,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.82,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.84,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.86,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.88,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.9,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.92,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.94,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.96,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
0.98,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.0,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.02,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.04,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.06,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.08,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.1,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.12,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.14,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.16,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.18,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.2,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.22,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.24,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.26,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.28,14.186,17.874,34.333,-26.304,34.183,0.244,22.945,30.038,8.212,0.0
1.3,13.987,17.881,34.315,-26.455,33.917,0.24,23.838,29.586,9.256,0.0
1.32,13.788,17.887,34.296,-26.606,33.651,0.235,24.731,29.133,10.3,0.0
1.34,13.588,17.894,34.278,-26.757,33.384,0.231,25.624,28.681,11.343,0.0
1.36,13.389,17.9,34.259,-26.908,33.118,0.227,26.517,28.228,12.387,0.0
1.38,13.19,17.907,34.241,-27.06,32.851,0.222,27.41,27.776,13.431,0.0
1.4,12.991,17.913,34.222,-27.211,32.585,0.218,28.303,27.323,14.474,0.0
1.42,12.791,17.92,34.203,-27.362,32.318,0.214,29.196,26.871,15.518,0.0
1.44,12.592,17.927,34.185,-27.513,32.052,0.209,30.09,26.419,16.562,0.0
1.46,12.393,17.933,34.166,-27.664,31.785,0.205,30.983,25.966,17.606,0.0
1.48,12.194,17.94,34.148,-27.816,31.519,0.201,31.876,25.514,18.649,0.0
1.5,11.994,17.946,34.129,-27.967,31.252,0.196,32.769,25.061,19.693,0.0
1.52,11.795,17.953,34.11,-28.118,30.986,0.192,33.662,24.609,20.737,0.0
1.54,11.596,17.959,34.092,-28.269,30.719,0.188,34.555,24.156,21.78,0.0
1.56,11.397,17.966,34.073,-28.42,30.453,0.183,35.448,23.704,22.824,0.0
1.58,11.197,17.972,34.055,-28.572,30.186,0.179,36.341,23.251,23.868,0.0
1.6,10.998,17.979,34.036,-28.723,29.92,0.175,37.234,22.799,24.912,0.0
1.62,10.799,17.986,34.018,-28.874,29.653,0.17,38.127,22.346,25.955,0.0
1.64,10.6,17.992,33.999,-29.025,29.387,0.166,39.02,21.894,26.999,0.0
