step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0003,0.0124,11.698,6.994,0.0,60.3,2.0
1,0.0001,0.0124,5.576,2.183,0.445,60.32,2.0
2,0.0002,0.0124,4.93,2.549,0.196,60.32,2.0
3,0.0002,0.0124,4.314,2.591,0.0,60.33,2.0
4,0.0001,0.0125,3.66,2.639,0.0,60.34,2.0
5,0.0002,0.0125,3.41,2.883,0.224,60.36,2.0
6,0.0002,0.0124,3.53,3.107,0.0,60.37,2.0
7,0.0002,0.0124,3.986,3.594,0.383,60.38,2.0
8,0.0002,0.0124,4.289,3.977,0.456,60.39,2.0
9,0.0002,0.0124,4.532,4.313,0.5,60.4,2.0
10,0.0002,0.0124,4.758,4.619,0.508,60.41,2.0
11,0.0002,0.0124,4.993,4.971,0.577,60.42,2.0
12,0.0002,0.0124,5.212,5.301,0.618,60.44,2.0
13,0.0002,0.0124,5.419,5.589,0.6,60.45,2.0
14,0.0003,0.0124,5.63,5.94,0.662,60.46,2.0
15,0.0002,0.0124,5.822,6.21,0.637,60.47,2.0
16,0.0003,0.0124,6.014,6.555,0.701,60.48,2.0
17,0.0003,0.0124,6.201,6.842,0.72,60.49,2.0
18,0.0002,0.0124,6.356,7.111,0.711,60.5,2.0
19,0.0002,0.0124,6.521,7.338,0.688,60.5,2.0
20,0.0002,0.0124,6.657,7.501,0.654,60.51,2.0
21,0.0002,0.0124,6.785,7.564,0.604,60.5,2.0
22,0.0002,0.0124,6.883,7.632,0.565,60.49,2.0
23,0.0001,0.0124,6.993,7.338,0.504,60.47,2.0
24,0.0015,0.0144,2.076,1.453,0.78,60.47,2.0
25,0.0029,0.0225,1.78,1.148,0.696,60.46,2.0
26,0.0044,0.0333,1.905,1.186,0.722,60.45,2.0
27,0.0058,0.0451,2.024,1.248,0.765,60.46,2.0
28,0.0073,0.0573,2.076,1.285,0.782,60.46,2.0
29,0.0088,0.0697,2.09,1.296,0.786,60.47,2.0
30,0.0102,0.0821,2.086,1.295,0.783,60.48,2.0
31,0.0115,0.0945,2.081,1.292,0.78,60.49,2.0
32,0.0133,0.1036,2.781,1.863,0.987,60.53,2.0
33,0.0151,0.1071,2.445,1.744,0.689,60.57,2.0
34,0.0168,0.1083,2.172,1.578,0.584,60.59,2.0
35,0.0183,0.1087,2.071,1.485,0.584,60.61,2.0
36,0.0197,0.1088,2.031,1.442,0.583,60.62,2.0
37,0.021,0.1088,2.014,1.415,0.591,60.62,2.0
38,0.0222,0.1088,2.006,1.392,0.605,60.63,2.0
39,0.0234,0.1087,1.995,1.394,0.593,60.64,2.0
40,0.0245,0.1087,1.99,1.381,0.601,60.64,2.0
41,0.0257,0.1086,1.983,1.376,0.599,60.65,2.0
42,0.0267,0.1086,1.979,1.363,0.608,60.66,2.0
43,0.0278,0.1085,1.976,1.345,0.623,60.66,2.0
44,0.0287,0.1085,1.971,1.334,0.63,60.67,2.0
45,0.0297,0.1084,1.967,1.324,0.635,60.67,2.0
46,0.0306,0.1084,1.961,1.32,0.634,60.68,2.0
47,0.0314,0.1084,1.956,1.312,0.637,60.68,2.0
48,0.0323,0.1083,1.95,1.31,0.633,60.69,2.0
49,0.0331,0.1083,1.945,1.304,0.634,60.69,2.0
50,0.0339,0.1082,1.94,1.299,0.635,60.7,2.0
51,0.0347,0.1082,1.936,1.293,0.637,60.7,2.0
52,0.0354,0.1082,1.926,1.303,0.618,60.71,2.0
53,0.0362,0.1081,1.931,1.279,0.645,60.71,2.0
54,0.0368,0.1081,1.925,1.275,0.643,60.71,2.0
55,0.0375,0.1081,1.913,1.288,0.62,60.72,2.0
56,0.0382,0.108,1.913,1.271,0.636,60.72,2.0
57,0.0388,0.108,1.917,1.255,0.655,60.73,2.0
58,0.0489,0.1081,8.555,3.258,6.828,59.99,2.0
59,0.0596,0.1082,9.078,3.495,7.415,59.34,2.0
60,0.0702,0.1083,9.054,3.312,7.526,58.79,2.0
61,0.0818,0.1084,8.491,3.298,7.14,58.36,2.0
62,0.0938,0.1085,8.343,3.223,7.097,57.96,2.0
63,0.106,0.1087,8.383,3.23,7.189,57.62,2.0
64,0.1186,0.1089,8.442,3.252,7.276,57.33,2.0
65,0.1313,0.1091,8.477,3.275,7.331,57.1,2.0
66,0.1444,0.1093,8.498,3.266,7.249,56.91,2.0
67,0.1578,0.1096,8.386,3.21,6.991,56.73,2.0
68,0.1714,0.1098,8.226,3.15,6.695,56.53,2.0
69,0.1853,0.1101,8.049,3.087,6.381,56.33,2.0
70,0.1994,0.1105,7.85,3.026,6.049,56.11,2.0
71,0.2136,0.1109,7.634,2.953,5.708,55.89,2.0
72,0.228,0.1113,7.366,2.874,5.344,55.66,2.0
73,0.2423,0.1117,7.133,2.828,4.999,55.43,2.0
74,0.2564,0.1121,7.535,3.333,4.93,55.2,2.0
75,0.2698,0.1126,8.829,4.583,5.199,54.95,2.0
76,0.2832,0.113,8.686,4.587,4.934,54.71,2.0
77,0.2966,0.1134,8.521,4.566,4.685,54.48,2.0
78,0.3099,0.1139,8.332,4.516,4.431,54.26,2.0
79,0.323,0.1144,8.184,4.489,4.229,54.06,2.0
80,0.3359,0.1149,8.037,4.457,4.037,53.85,2.0
81,0.3484,0.1154,7.908,4.431,3.866,53.6,2.0
82,0.3606,0.1159,7.79,4.404,3.712,53.33,2.0
83,0.3729,0.1164,8.627,4.177,5.024,53.02,2.0
84,0.3861,0.1169,8.502,4.162,4.807,52.68,2.0
85,0.3991,0.1174,8.417,4.143,4.648,52.3,2.0
86,0.4116,0.1179,8.379,4.131,4.532,51.88,2.0
87,0.4237,0.1185,8.362,4.124,4.445,51.43,2.0
88,0.4354,0.119,8.34,4.118,4.374,50.95,2.0
89,0.4465,0.1195,8.317,4.114,4.316,50.43,2.0
90,0.4572,0.1201,8.299,4.111,4.268,49.89,2.0
91,0.4674,0.1206,8.282,4.107,4.229,49.32,2.0
92,0.4771,0.1212,8.271,4.104,4.198,48.72,2.0
93,0.4864,0.1217,8.268,4.1,4.176,48.11,2.0
94,0.4949,0.1222,8.168,4.369,3.773,47.5,2.0
95,0.5021,0.1227,8.378,5.152,3.228,46.99,2.0
96,0.507,0.1229,7.452,6.416,1.562,46.71,2.0
97,0.5117,0.1229,7.054,7.68,4.279,46.36,2.0
98,0.5145,0.1229,7.237,7.465,3.724,46.29,2.0
99,0.5165,0.1229,7.283,7.005,4.469,46.12,2.0
100,0.5207,0.123,6.835,7.02,4.152,45.91,2.0
101,0.5232,0.123,7.165,7.025,4.202,45.68,2.0
102,0.5276,0.1232,6.764,6.925,4.16,45.42,2.0
103,0.5303,0.1232,5.513,5.35,0.0,45.14,2.0
104,0.535,0.1234,7.018,6.972,4.061,44.8,2.0
105,0.5398,0.1235,6.711,6.995,3.817,44.45,2.0
106,0.5445,0.1237,6.393,6.836,3.989,44.05,2.0
107,0.5505,0.1239,7.008,7.193,4.113,43.43,2.0
108,0.5551,0.124,5.956,5.777,0.0,43.04,2.0
109,0.5609,0.1242,5.781,5.615,0.0,42.57,2.0
110,0.5677,0.1244,6.17,10.73,0.0,41.83,2.0
111,0.5798,0.1244,5.872,4.139,2.97,41.06,2.0
112,0.5941,0.1242,4.117,0.0,3.82,39.75,2.0
113,0.6082,0.124,6.515,4.381,3.518,38.43,2.0
114,0.6228,0.1238,3.812,0.0,3.496,37.11,2.0
115,0.6355,0.1237,6.31,5.226,3.547,35.84,2.0
116,0.647,0.1236,3.429,0.0,2.856,34.74,2.0
117,0.6592,0.1236,6.358,5.071,3.896,33.62,2.0
118,0.6701,0.1236,6.675,5.402,3.419,32.52,2.0
119,0.6816,0.1236,5.519,5.374,0.0,31.41,2.0
120,0.6923,0.1238,5.719,5.266,0.0,30.48,2.0
121,0.7013,0.1237,7.285,6.215,2.735,29.88,2.0
122,0.7063,0.1235,6.81,5.806,2.645,29.62,2.0
123,0.7112,0.1233,7.163,4.778,2.736,29.45,2.0
124,0.7163,0.1231,7.175,4.757,2.76,29.31,2.0
125,0.7214,0.1228,7.123,4.685,2.778,29.17,2.0
126,0.7263,0.1226,7.047,4.597,2.785,29.03,2.0
127,0.7312,0.1225,3.509,0.0,2.898,28.89,2.0
128,0.7366,0.1223,7.163,4.635,2.813,28.75,2.0
129,0.7415,0.1222,6.772,4.305,2.772,28.62,2.0
130,0.7459,0.122,6.672,4.196,2.767,28.5,2.0
131,0.7502,0.1219,6.586,4.098,2.76,28.38,2.0
132,0.7543,0.1219,6.494,3.996,2.749,28.26,2.0
133,0.7581,0.1218,6.415,3.913,2.728,28.16,2.0
134,0.7618,0.1217,6.378,3.902,2.673,28.06,2.0
135,0.7653,0.1217,6.376,3.934,2.605,27.96,2.0
136,0.7686,0.1217,6.374,3.971,2.529,27.88,2.0
137,0.7718,0.1217,6.373,4.0,2.452,27.8,2.0
138,0.7747,0.1217,6.401,4.051,2.37,27.74,2.0
139,0.7773,0.1217,6.437,4.117,2.3,27.69,2.0
140,0.7797,0.1218,6.512,4.317,2.194,27.64,2.0
141,0.7828,0.1219,6.79,5.318,2.035,27.56,2.0
142,0.7873,0.122,7.352,6.945,2.238,27.4,2.0
143,0.7943,0.1223,8.849,8.894,0.0,27.0,2.0
144,0.8002,0.1225,8.887,8.263,2.846,26.71,2.0
145,0.8055,0.1227,9.361,8.199,2.671,26.49,2.0
146,0.8106,0.1229,9.674,8.321,2.495,26.28,2.0
147,0.8152,0.1231,10.003,8.494,2.31,26.08,2.0
148,0.8195,0.1233,10.208,8.564,2.262,25.89,2.0
149,0.8236,0.1235,10.365,8.638,2.233,25.72,2.0
150,0.8275,0.1237,10.482,8.676,2.237,25.54,2.0
151,0.8308,0.1238,10.447,8.408,2.263,25.39,2.0
