step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0006,0.0124,15.872,10.494,0.0,60.22,2.0
1,0.0001,0.0124,6.366,2.369,0.0,60.25,2.0
2,0.0001,0.0124,5.79,2.412,0.0,60.28,2.0
3,0.0001,0.0124,4.944,2.659,0.0,60.3,2.0
4,0.0001,0.0124,4.761,2.515,0.0,60.32,2.0
5,0.0001,0.0124,4.718,2.733,0.0,60.34,2.0
6,0.0001,0.0124,4.984,2.998,0.0,60.36,2.0
7,0.0001,0.0124,5.273,3.348,0.0,60.38,2.0
8,0.0001,0.0124,5.491,3.653,0.0,60.4,2.0
9,0.0001,0.0124,5.817,4.082,0.394,60.42,2.0
10,0.0002,0.0124,6.107,4.465,0.563,60.43,2.0
11,0.0002,0.0124,6.165,4.581,0.0,60.44,2.0
12,0.0002,0.0124,6.519,5.129,0.63,60.45,2.0
13,0.0003,0.0124,6.559,5.205,0.0,60.46,2.0
14,0.0003,0.0124,6.941,5.761,0.689,60.48,2.0
15,0.0003,0.0124,6.944,5.763,0.0,60.49,2.0
16,0.0002,0.0124,7.311,6.277,0.677,60.5,2.0
17,0.0002,0.0124,7.474,6.458,0.648,60.5,2.0
18,0.0002,0.0124,7.666,6.576,0.623,60.5,2.0
19,0.0002,0.0124,7.8,6.638,0.582,60.5,2.0
20,0.0001,0.0124,7.967,6.707,0.583,60.49,2.0
21,0.0001,0.0124,8.096,6.511,0.577,60.47,2.0
22,-0.0,0.0124,8.202,6.334,0.634,60.45,2.0
23,-0.0001,0.0124,8.305,6.184,0.731,60.43,2.0
24,0.0011,0.0144,2.189,1.46,0.963,60.42,2.0
25,0.0024,0.0224,1.907,1.216,0.754,60.4,2.0
26,0.0038,0.0332,1.966,1.223,0.75,60.39,2.0
27,0.0052,0.045,2.05,1.267,0.778,60.4,2.0
28,0.0067,0.0572,2.093,1.298,0.79,60.41,2.0
29,0.008,0.0696,2.103,1.307,0.792,60.41,2.0
30,0.0094,0.0819,2.101,1.307,0.79,60.42,2.0
31,0.0107,0.0944,2.091,1.302,0.785,60.43,2.0
32,0.0123,0.1035,2.755,1.667,1.139,60.47,2.0
33,0.0139,0.1069,2.402,1.588,0.806,60.51,2.0
34,0.0153,0.1082,2.187,1.472,0.71,60.54,2.0
35,0.0166,0.1086,2.098,1.418,0.68,60.55,2.0
36,0.0178,0.1087,2.062,1.387,0.672,60.56,2.0
37,0.0189,0.1087,2.046,1.365,0.677,60.57,2.0
38,0.02,0.1086,2.036,1.35,0.681,60.58,2.0
39,0.021,0.1086,2.021,1.348,0.669,60.58,2.0
40,0.022,0.1085,2.021,1.332,0.685,60.59,2.0
41,0.023,0.1085,2.008,1.332,0.673,60.59,2.0
42,0.024,0.1084,1.998,1.335,0.661,60.6,2.0
43,0.0249,0.1084,1.989,1.336,0.651,60.61,2.0
44,0.0258,0.1083,1.988,1.322,0.663,60.61,2.0
45,0.0266,0.1083,1.985,1.305,0.677,60.62,2.0
46,0.0275,0.1082,1.981,1.29,0.688,60.62,2.0
47,0.0282,0.1082,1.977,1.281,0.693,60.63,2.0
48,0.029,0.1081,1.971,1.268,0.7,60.63,2.0
49,0.0297,0.1081,1.961,1.289,0.669,60.64,2.0
50,0.0304,0.108,1.955,1.284,0.668,60.64,2.0
51,0.0311,0.108,1.95,1.279,0.668,60.65,2.0
52,0.0318,0.108,1.947,1.266,0.678,60.65,2.0
53,0.0325,0.1079,1.941,1.269,0.67,60.66,2.0
54,0.0331,0.1079,1.936,1.268,0.666,60.66,2.0
55,0.0337,0.1079,1.931,1.266,0.662,60.67,2.0
56,0.0343,0.1078,1.926,1.265,0.659,60.67,2.0
57,0.0349,0.1078,1.922,1.264,0.656,60.67,2.0
58,0.0446,0.1079,8.579,3.338,6.769,59.94,2.0
59,0.055,0.108,8.863,3.495,7.198,59.3,2.0
60,0.0651,0.1081,8.935,3.455,7.343,58.73,2.0
61,0.076,0.1082,7.85,2.859,7.122,58.26,2.0
62,0.0867,0.1083,8.698,3.376,7.33,57.83,2.0
63,0.0985,0.1085,8.434,3.275,7.158,57.5,2.0
64,0.1107,0.1087,8.437,3.278,7.199,57.21,2.0
65,0.1231,0.1089,8.478,3.296,7.26,56.97,2.0
66,0.1358,0.1091,8.506,3.298,7.24,56.78,2.0
67,0.1488,0.1093,8.435,3.257,7.017,56.61,2.0
68,0.162,0.1096,8.292,3.203,6.738,56.43,2.0
69,0.1754,0.1099,8.126,3.145,6.438,56.24,2.0
70,0.1891,0.1102,7.945,3.083,6.124,56.04,2.0
71,0.203,0.1106,7.73,3.022,5.791,55.83,2.0
72,0.2169,0.111,7.474,2.966,5.439,55.62,2.0
73,0.2304,0.1114,8.185,3.749,5.49,55.4,2.0
74,0.2435,0.1118,9.199,4.758,5.65,55.17,2.0
75,0.2565,0.1122,9.037,4.74,5.374,54.94,2.0
76,0.2697,0.1126,8.85,4.694,5.103,54.72,2.0
77,0.2829,0.113,8.661,4.652,4.842,54.51,2.0
78,0.296,0.1135,8.48,4.616,4.591,54.31,2.0
79,0.309,0.1139,8.309,4.575,4.367,54.13,2.0
80,0.3217,0.1144,8.157,4.543,4.168,53.94,2.0
81,0.3342,0.1149,8.023,4.517,3.989,53.73,2.0
82,0.3464,0.1154,7.882,4.48,3.816,53.48,2.0
83,0.3582,0.1159,8.333,4.184,4.923,53.2,2.0
84,0.3713,0.1164,8.676,4.256,4.983,52.89,2.0
85,0.3842,0.1169,8.44,4.196,4.71,52.54,2.0
86,0.3968,0.1175,8.329,4.159,4.536,52.15,2.0
87,0.4091,0.118,8.288,4.145,4.422,51.73,2.0
88,0.4209,0.1185,8.269,4.138,4.342,51.27,2.0
89,0.4322,0.1191,8.244,4.133,4.277,50.78,2.0
90,0.4431,0.1196,8.221,4.128,4.221,50.25,2.0
91,0.4535,0.1201,8.202,4.123,4.174,49.7,2.0
92,0.4634,0.1207,8.187,4.119,4.136,49.12,2.0
93,0.4729,0.1212,8.177,4.119,4.105,48.52,2.0
94,0.4819,0.1218,8.17,4.115,4.081,47.89,2.0
95,0.4901,0.1223,8.062,4.476,3.567,47.3,2.0
96,0.4971,0.1227,8.302,5.378,2.925,46.85,2.0
97,0.5018,0.1228,7.252,6.57,1.5,46.62,2.0
98,0.5064,0.1229,7.348,7.723,4.014,46.27,2.0
99,0.5086,0.1229,7.332,7.303,4.044,46.18,2.0
100,0.5104,0.1228,5.445,5.283,0.0,46.03,2.0
101,0.5145,0.123,7.076,6.855,4.541,45.83,2.0
102,0.5167,0.123,7.327,7.217,4.106,45.64,2.0
103,0.521,0.1231,6.788,6.868,4.298,45.41,2.0
104,0.5235,0.1231,5.541,5.369,0.0,45.16,2.0
105,0.528,0.1233,7.079,6.921,4.247,44.85,2.0
106,0.5325,0.1234,6.753,6.955,3.996,44.53,2.0
107,0.5355,0.1235,5.644,5.468,0.0,44.19,2.0
108,0.5406,0.1237,7.057,7.081,3.729,43.79,2.0
109,0.5464,0.1238,5.299,5.165,0.0,43.25,2.0
110,0.5529,0.1241,7.254,6.981,4.633,42.75,2.0
111,0.5586,0.1243,6.848,7.314,2.952,42.32,2.0
112,0.5654,0.1245,7.215,7.425,3.698,41.58,2.0
113,0.5722,0.1247,6.873,7.324,2.928,41.08,2.0
114,0.5854,0.1248,6.022,4.248,3.106,40.05,2.0
115,0.5989,0.1246,6.375,4.294,3.653,38.73,2.0
116,0.6127,0.1244,6.144,4.611,2.916,37.38,2.0
117,0.6257,0.1242,7.094,5.594,3.523,36.09,2.0
118,0.6364,0.1241,7.018,5.755,3.069,34.94,2.0
119,0.6471,0.1241,7.483,6.069,4.086,33.8,2.0
120,0.6599,0.124,7.258,6.198,3.197,32.65,2.0
121,0.6717,0.1239,7.425,5.835,4.181,31.57,2.0
122,0.6855,0.1239,7.165,5.914,3.346,30.43,2.0
123,0.697,0.124,7.342,5.832,4.08,29.36,2.0
124,0.708,0.124,7.053,5.774,3.436,28.45,2.0
125,0.7148,0.1239,7.023,5.647,3.79,28.04,2.0
126,0.7201,0.1237,7.22,4.878,2.671,27.9,2.0
127,0.7255,0.1235,7.166,4.818,2.666,27.78,2.0
128,0.7309,0.1232,7.104,4.739,2.677,27.65,2.0
129,0.7361,0.123,7.03,4.653,2.681,27.53,2.0
130,0.7412,0.1229,6.917,4.545,2.667,27.41,2.0
131,0.7462,0.1227,6.837,4.453,2.667,27.3,2.0
132,0.751,0.1226,6.756,4.356,2.666,27.19,2.0
133,0.7556,0.1224,6.68,4.264,2.663,27.08,2.0
134,0.7601,0.1223,6.59,4.162,2.652,26.98,2.0
135,0.7643,0.1222,6.496,4.059,2.635,26.89,2.0
136,0.7683,0.1222,6.415,3.979,2.603,26.8,2.0
137,0.7722,0.1221,6.411,4.016,2.528,26.72,2.0
138,0.7758,0.1221,6.416,4.062,2.446,26.65,2.0
139,0.7794,0.1221,6.416,4.102,2.366,26.59,2.0
140,0.7826,0.1221,6.447,4.162,2.289,26.53,2.0
141,0.7856,0.1221,6.497,4.246,2.221,26.49,2.0
142,0.7882,0.1221,6.543,4.32,2.189,26.47,2.0
143,0.7904,0.1221,6.595,4.399,2.195,26.46,2.0
144,0.7929,0.1222,6.793,4.95,1.874,26.44,2.0
145,0.7965,0.1223,7.181,6.259,1.813,26.35,2.0
146,0.8022,0.1225,8.292,8.145,1.664,26.1,2.0
147,0.8077,0.1228,9.372,8.937,2.208,25.88,2.0
148,0.8128,0.123,9.953,7.95,2.687,25.67,2.0
149,0.817,0.1231,10.525,8.479,2.294,25.5,2.0
150,0.8211,0.1233,10.546,8.469,2.315,25.33,2.0
151,0.8248,0.1234,10.753,8.667,2.24,25.17,2.0
152,0.828,0.1236,10.773,8.511,2.336,25.03,2.0
153,0.8302,0.1237,10.848,8.262,2.677,24.94,2.0
154,0.8316,0.1238,10.842,7.965,3.151,24.9,2.0
155,0.8324,0.1239,10.712,7.665,3.381,24.92,2.0
156,0.8326,0.1239,10.55,7.353,3.618,24.99,2.0
157,0.8317,0.1239,10.429,7.122,3.823,25.13,2.0
158,0.8298,0.1239,10.474,7.166,3.739,25.26,2.0
159,0.8304,0.1239,10.421,7.181,3.613,25.29,2.0
160,0.8319,0.124,9.86,6.431,3.631,25.27,2.0
161,0.8331,0.1241,10.35,7.101,3.486,25.24,2.0
162,0.8343,0.1241,9.996,6.581,3.651,25.22,2.0
163,0.8353,0.1242,10.369,7.063,3.609,25.21,2.0
164,0.8363,0.1242,10.066,6.643,3.747,25.2,2.0
165,0.837,0.1243,10.346,6.995,3.726,25.2,2.0
166,0.8378,0.1243,10.108,6.668,3.816,25.2,2.0
167,0.8385,0.1243,10.32,6.934,3.777,25.21,2.0
168,0.8392,0.1244,10.116,6.657,3.843,25.22,2.0
