scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasibility_max_mean_tip_distance,feasibility_min_contacts,feasibility_min_finger_contact_persistence,feasibility_max_finger_yaw_drift,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,cube_xy_drift,cube_z_drop_from_peak,contact_persistence,thumb_contact_persistence,index_contact_persistence,middle_contact_persistence,all_finger_contact_persistence,min_finger_contact_persistence,finger_persistence_imbalance,finger_yaw_drift,finger_flex_drift,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json,refined_for_topk,rank,gif_path
cube,173,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/generated_mjcf/scene_cube_tn0d0091p0d0170p0d0002_ip0d0137n0d0162p0d0000_mp0d0198p0d0035p0d0115.xml,cube_s1,True,0.012,4.0,0.55,0.3,3.0,3.0,8.287393863680665,0.0616908601986908,8.0,0.005536374543244887,0.12518261224687766,0.004514481925804878,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1638730209836506,0.10195237962302295,-0.009145682503664064,0.017045684283200635,0.00019631914511307816,0.013653580327099199,-0.01623028555312832,0.0,0.019787687411714293,0.0034936345899613894,0.011549356045366811,"[0.06036170920245503, 1.2993465425771293, -1.1345514683028701, -0.1383249921310328, 1.4780464267210218, 1.1128198085346774, 0.0768344744793424, 1.5414267067782164, 1.0540476209430327]",True,1.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/top_gifs/rank01_candidate0173.gif
cube,465,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/generated_mjcf/scene_cube_tp0d0032p0d0149p0d0000_ip0d0097n0d0096p0d0000_mp0d0036p0d0065p0d0091.xml,cube_s1,True,0.012,4.0,0.55,0.3,3.0,3.0,7.99730392380354,0.05367484631273377,8.0,0.005590886820157532,0.9553636246172938,0.004771743167207784,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08586627464345742,0.024665292325058225,0.0031694280086304993,0.014940037139802399,0.0,0.009734840540635576,-0.009609581632785089,0.0,0.0036017896508224985,0.006460760873302428,0.009061009487349163,"[0.04935086051211232, 1.415431559231154, -1.0950037594992397, -0.20642482969856002, 1.462397538771114, 0.8920320310787199, 0.05199618338826914, 1.508336378779288, 1.0426741698516444]",True,2.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/top_gifs/rank02_candidate0465.gif
cube,381,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/generated_mjcf/scene_cube_tp0d0088p0d0272p0d0000_in0d0018n0d0006p0d0118_mp0d0039p0d0093p0d0065.xml,cube_s2,True,0.012,4.0,0.55,0.3,3.0,3.0,7.9556489675562485,0.05202588703983063,8.0,0.005311212720186452,0.20539767604098458,0.004937723363501385,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14009337479528808,0.10821057403001443,0.00883521132348538,0.02723552528533489,0.0,-0.0017554778323576065,-0.0005744690308488714,0.011781042137225497,0.0038637391976680735,0.009288167528081906,0.006509256874247228,"[-0.02447841257251488, 1.4111608544116323, -1.113444543366472, -0.1982991439499563, 1.501522686730482, 0.8801257767139237, 0.08352932475334908, 1.44370898383788, 1.018963299308715]",True,3.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/top_gifs/rank03_candidate0381.gif
cube,32,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/generated_mjcf/scene_cube_tp0d0114p0d0201p0d0061_ip0d0199n0d0129p0d0087_mp0d0148p0d0104p0d0064.xml,cube_s1,True,0.012,4.0,0.55,0.3,3.0,3.0,7.895275940239079,0.05031755140831763,8.0,0.00552934764978856,0.8337462548761335,0.008362885236112776,0.0010360508459816425,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0523657966177668,0.02948401466963683,0.011375625716456523,0.020088247500813894,0.006082716926013726,0.019932104024155912,-0.012872470272749927,0.008730869786330038,0.014837645585484947,0.010354182143389382,0.006423654479603365,"[0.06036170920245503, 1.2993465425771293, -1.1345514683028701, -0.1383249921310328, 1.4780464267210218, 1.1128198085346774, 0.0768344744793424, 1.5414267067782164, 1.0540476209430327]",True,4.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/top_gifs/rank04_candidate0032.gif
cube,258,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/generated_mjcf/scene_cube_tn0d0033p0d0188p0d0000_ip0d0089n0d0085p0d0000_mn0d0010p0d0158p0d0000.xml,cube_s1,True,0.012,4.0,0.55,0.3,2.0,3.0,7.816898859473112,0.0513154764841872,8.0,0.00502617440795682,0.44965125820885227,0.010696473538302281,0.0,1.0,1.0,0.9972222222222222,1.0,0.9972222222222222,0.9972222222222222,0.002777777777777768,0.17274420107627922,0.10943947524020987,-0.003284192562390034,0.018810799604056093,0.0,0.008948602806368519,-0.008508505563111826,0.0,-0.0009937541860331883,0.015830482276668337,0.0,"[-0.005428504317572424, 1.4433005887705233, -1.145636781159204, -0.041825729184460744, 1.4809611338736823, 1.0565765110499583, -0.03598420426577067, 1.5517300695646208, 1.0663729269431486]",True,5.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/cube/top_gifs/rank05_candidate0258.gif
