step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0006,0.0124,7.572,5.502,0.0,55.17,2.0
1,0.0006,0.0124,3.74,2.299,0.0,55.17,2.0
2,0.0006,0.0124,3.515,2.248,0.0,55.18,2.0
3,0.0006,0.0124,3.416,2.358,0.0,55.19,2.0
4,0.0006,0.0124,3.464,2.569,0.0,55.2,2.0
5,0.0007,0.0124,3.509,2.822,0.0,55.21,2.0
6,0.0007,0.0124,3.542,3.079,0.0,55.22,2.0
7,0.0007,0.0124,3.568,3.34,0.0,55.22,2.0
8,0.0008,0.0124,3.591,3.61,0.0,55.23,2.0
9,0.0008,0.0124,3.698,3.957,0.316,55.24,2.0
10,0.0009,0.0124,3.75,4.262,0.356,55.25,2.0
11,0.001,0.0124,3.786,4.557,0.394,55.25,2.0
12,0.001,0.0124,3.819,4.846,0.431,55.26,2.0
13,0.0011,0.0124,3.843,5.132,0.459,55.26,2.0
14,0.0011,0.0124,3.859,5.411,0.477,55.27,2.0
15,0.0012,0.0124,3.873,5.683,0.496,55.27,2.0
16,0.0012,0.0124,3.902,5.948,0.533,55.27,2.0
17,0.0013,0.0124,3.895,6.201,0.53,55.28,2.0
18,0.0013,0.0124,3.912,6.441,0.564,55.28,2.0
19,0.0014,0.0124,3.917,6.67,0.578,55.29,2.0
20,0.0014,0.0124,3.722,6.697,0.0,55.29,2.0
21,0.0014,0.0124,3.715,6.885,0.0,55.29,2.0
22,0.0015,0.0124,3.898,7.262,0.605,55.3,2.0
23,0.0015,0.0124,3.878,7.425,0.614,55.3,2.0
24,-0.0011,0.0148,1.852,1.372,0.527,55.31,2.0
25,0.0,0.0231,1.591,1.11,0.547,55.31,2.0
26,0.0012,0.0341,1.651,1.102,0.584,55.3,2.0
27,0.0024,0.046,1.723,1.131,0.628,55.29,2.0
28,0.0036,0.0583,1.756,1.146,0.649,55.28,2.0
29,0.0047,0.0707,1.765,1.151,0.656,55.28,2.0
30,0.0058,0.0832,1.764,1.149,0.657,55.27,2.0
31,0.0068,0.0956,1.76,1.147,0.655,55.27,2.0
32,0.0078,0.1048,2.439,1.448,0.995,55.27,2.0
33,0.0089,0.1083,2.072,1.378,0.707,55.26,2.0
34,0.0101,0.1096,1.863,1.303,0.604,55.26,2.0
35,0.0112,0.1101,1.773,1.256,0.571,55.26,2.0
36,0.0122,0.1102,1.738,1.233,0.559,55.25,2.0
37,0.0133,0.1103,1.722,1.224,0.553,55.25,2.0
38,0.0143,0.1103,1.714,1.219,0.549,55.24,2.0
39,0.0153,0.1103,1.708,1.215,0.547,55.24,2.0
40,0.0163,0.1103,1.703,1.212,0.544,55.23,2.0
41,0.0172,0.1102,1.698,1.209,0.543,55.23,2.0
42,0.0181,0.1102,1.694,1.206,0.542,55.22,2.0
43,0.019,0.1102,1.69,1.203,0.54,55.22,2.0
44,0.0199,0.1102,1.687,1.2,0.539,55.21,2.0
45,0.0207,0.1102,1.683,1.197,0.538,55.21,2.0
46,0.0216,0.1102,1.68,1.195,0.537,55.2,2.0
47,0.0224,0.1102,1.676,1.192,0.536,55.2,2.0
48,0.0232,0.1101,1.673,1.19,0.535,55.2,2.0
49,0.0239,0.1101,1.67,1.188,0.534,55.19,2.0
50,0.0247,0.1101,1.667,1.185,0.533,55.19,2.0
51,0.0254,0.1101,1.664,1.183,0.532,55.19,2.0
52,0.0262,0.1101,1.661,1.181,0.531,55.18,2.0
53,0.0268,0.1101,1.659,1.179,0.53,55.18,2.0
54,0.0275,0.1101,1.656,1.177,0.529,55.18,2.0
55,0.0282,0.1101,1.654,1.175,0.528,55.17,2.0
56,0.0288,0.11,1.651,1.173,0.528,55.17,2.0
57,0.0295,0.11,1.649,1.172,0.527,55.17,2.0
58,0.0438,0.1101,4.497,2.146,2.525,54.98,2.0
59,0.0593,0.1103,4.989,3.9,2.657,54.55,2.0
