step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0002,0.0124,8.966,5.975,2.411,43.19,2.0
1,0.0004,0.0124,3.747,3.231,1.118,43.21,2.0
2,0.0004,0.0124,3.592,3.14,1.091,43.21,2.0
3,0.0005,0.0124,3.711,3.345,1.161,43.21,2.0
4,0.0005,0.0124,3.923,3.653,1.25,43.21,2.0
5,0.0005,0.0124,4.174,4.021,1.336,43.22,2.0
6,0.0006,0.0124,4.443,4.431,1.415,43.22,2.0
7,0.0006,0.0124,4.719,4.873,1.482,43.23,2.0
8,0.0007,0.0124,4.998,5.339,1.541,43.23,2.0
9,0.0007,0.0124,5.274,5.821,1.591,43.24,2.0
10,0.0008,0.0124,5.544,6.314,1.633,43.24,2.0
11,0.0008,0.0124,5.804,6.812,1.669,43.25,2.0
12,0.0009,0.0124,6.055,7.309,1.7,43.26,2.0
13,0.0009,0.0124,6.297,7.797,1.731,43.26,2.0
14,0.001,0.0124,6.521,8.277,1.758,43.27,2.0
15,0.001,0.0123,6.73,8.745,1.783,43.28,2.0
16,0.001,0.0123,6.924,9.196,1.806,43.29,1.877
17,0.001,0.0123,7.112,9.617,1.835,43.29,1.9
18,0.0011,0.0123,7.271,10.007,1.868,43.3,2.0
19,0.0011,0.0123,7.407,10.369,1.902,43.31,2.0
20,0.0011,0.0123,7.533,10.707,1.935,43.31,2.0
21,0.0011,0.0123,7.641,11.025,1.963,43.32,2.0
22,0.0011,0.0123,7.731,11.326,1.984,43.32,2.0
23,0.0011,0.0123,7.804,11.612,1.995,43.33,2.0
24,0.0019,0.0141,3.945,2.52,1.38,43.34,2.0
25,0.0019,0.0218,3.479,2.363,1.116,43.35,2.0
26,0.0023,0.0325,3.17,2.258,0.933,43.37,2.0
27,0.003,0.0442,2.988,2.174,0.84,43.39,2.0
28,0.004,0.0564,2.89,2.119,0.799,43.41,2.0
29,0.005,0.0687,2.832,2.081,0.78,43.43,2.0
30,0.006,0.081,2.794,2.052,0.77,43.45,2.0
31,0.007,0.0934,2.766,2.027,0.766,43.47,2.0
32,0.0099,0.1025,2.834,2.236,0.694,43.53,2.0
33,0.0107,0.106,2.443,1.798,0.795,43.58,2.0
34,0.0113,0.1073,2.556,1.806,0.771,43.61,2.0
35,0.0122,0.1076,2.591,1.801,0.81,43.63,2.0
36,0.013,0.1077,2.616,1.803,0.832,43.64,2.0
37,0.0137,0.1077,2.621,1.798,0.841,43.66,2.0
38,0.0143,0.1076,2.613,1.789,0.842,43.68,2.0
39,0.015,0.1075,2.6,1.777,0.84,43.69,2.0
40,0.0155,0.1075,2.585,1.763,0.838,43.71,2.0
41,0.0161,0.1074,2.57,1.751,0.835,43.72,2.0
42,0.0167,0.1073,2.554,1.734,0.834,43.73,2.0
43,0.0172,0.1072,2.54,1.724,0.831,43.75,2.0
44,0.0177,0.1071,2.527,1.713,0.828,43.76,2.0
45,0.0182,0.107,2.514,1.703,0.825,43.77,2.0
46,0.0187,0.107,2.501,1.693,0.822,43.79,2.0
47,0.0192,0.1069,2.489,1.684,0.819,43.8,2.0
48,0.0197,0.1068,2.478,1.675,0.816,43.81,2.0
49,0.0201,0.1068,2.467,1.666,0.814,43.82,2.0
50,0.0206,0.1067,2.456,1.658,0.811,43.83,2.0
51,0.021,0.1066,2.446,1.65,0.809,43.84,2.0
52,0.0214,0.1066,2.436,1.643,0.806,43.86,2.0
53,0.0218,0.1065,2.428,1.636,0.804,43.87,2.0
54,0.0222,0.1065,2.419,1.629,0.802,43.88,2.0
55,0.0226,0.1064,2.41,1.622,0.8,43.89,2.0
56,0.023,0.1063,2.401,1.615,0.798,43.9,2.0
57,0.0233,0.1063,2.393,1.609,0.796,43.91,2.0
58,0.0364,0.1061,3.427,2.725,1.933,44.93,2.0
59,0.0511,0.1061,6.768,4.62,3.183,46.15,2.0
60,0.0694,0.106,6.505,4.266,3.121,47.29,2.0
61,0.0898,0.1063,7.068,4.463,4.907,47.87,2.0
62,0.1161,0.1068,6.854,2.825,4.347,47.91,2.0
63,0.1421,0.1073,6.789,2.943,4.347,47.85,2.0
64,0.1676,0.1078,6.615,2.829,4.265,47.75,2.0
65,0.1929,0.1084,6.502,2.551,4.148,47.59,2.0
66,0.2182,0.1089,6.378,2.351,3.982,47.37,2.0
67,0.2438,0.1095,6.341,2.642,3.887,47.07,2.0
68,0.2697,0.11,6.137,3.274,4.392,46.69,2.0
69,0.2945,0.1105,6.383,1.479,6.078,46.02,2.0
70,0.3189,0.1108,6.75,0.691,6.626,45.22,2.0
71,0.3432,0.1112,6.767,0.465,6.661,44.39,2.0
72,0.3673,0.1116,6.952,0.208,6.844,43.53,2.0
73,0.3917,0.112,7.132,0.0,7.036,42.64,2.0
74,0.4256,0.1123,7.418,0.0,7.313,41.74,2.0
75,0.4797,0.1124,7.211,0.0,7.091,40.81,2.0
76,0.5535,0.1124,6.693,0.0,6.56,39.83,2.0
77,0.6418,0.1123,6.027,0.0,5.878,38.77,2.0
78,0.7373,0.112,5.223,0.0,5.055,37.65,2.0
79,0.8286,0.1117,0.0,0.0,0.067,36.47,2.0
80,0.9006,0.1108,0.714,0.0,0.0,35.24,2.0
81,0.9434,0.1089,0.0,0.0,0.0,34.56,2.0
82,0.9503,0.1041,0.0,0.0,0.0,34.81,2.0
83,0.9327,0.098,0.0,0.0,0.0,35.3,2.0
84,0.8794,0.0883,0.0,0.0,0.0,36.21,2.0
85,0.8202,0.076,0.0,0.416,0.0,36.76,2.0
86,0.8883,0.0662,0.0,0.0,0.0,37.12,2.0
87,0.9303,0.0525,0.0,0.0,0.0,37.39,2.0
88,0.9391,0.051,0.0,0.0,0.0,37.61,2.0
89,0.9368,0.0512,0.0,0.0,0.0,37.76,2.0
90,0.9254,0.051,0.0,0.0,0.0,37.84,2.0
91,0.9038,0.0505,0.0,0.0,0.0,37.93,2.0
92,0.8696,0.0496,0.0,0.0,0.0,38.22,2.0
93,0.8192,0.0481,0.0,0.0,0.0,39.0,2.0
94,0.7464,0.0456,0.0,0.0,0.0,40.12,2.0
95,0.6423,0.0417,0.0,0.0,0.0,41.19,2.0
96,0.4958,0.0356,0.0,0.0,0.0,42.4,2.0
97,0.2958,0.0267,0.0,0.0,0.0,44.06,2.0
98,0.0367,0.0144,0.0,0.0,0.0,45.84,2.0
99,-0.0054,0.0119,0.0,0.0,0.0,47.57,2.0
100,-0.0007,0.0124,0.0,0.0,0.0,48.47,2.0
101,-0.0001,0.0125,0.0,0.0,0.0,48.5,2.0
102,-0.0,0.0125,0.0,0.0,0.0,47.8,2.0
103,-0.0,0.0125,0.0,0.0,0.0,46.78,2.0
104,-0.0,0.0125,0.0,0.0,0.0,45.7,2.0
105,-0.0,0.0125,0.0,0.0,0.0,44.62,2.0
106,-0.0,0.0125,0.0,0.0,0.0,43.53,2.0
107,-0.0,0.0125,0.0,0.0,0.0,42.43,2.0
108,-0.0,0.0125,0.0,0.0,0.0,41.34,2.0
109,-0.0,0.0125,0.0,0.0,0.0,40.26,2.0
110,-0.0,0.0125,0.0,0.0,0.0,39.2,2.0
111,-0.0,0.0125,0.0,0.0,0.0,38.16,2.0
112,-0.0,0.0125,0.0,0.0,0.0,37.13,2.0
113,-0.0,0.0125,0.0,0.0,0.0,36.13,2.0
114,-0.0,0.0125,0.0,0.0,0.0,35.13,2.0
115,-0.0,0.0125,0.0,0.0,0.0,34.16,2.0
116,-0.0,0.0125,0.0,0.0,0.0,33.2,2.0
117,-0.0,0.0125,0.0,0.0,0.0,32.26,2.0
118,-0.0,0.0125,0.0,0.0,0.0,31.33,2.0
119,-0.0,0.0125,0.0,0.0,0.0,30.43,2.0
120,-0.0,0.0125,0.0,0.0,0.0,29.64,2.0
121,0.0,0.0125,0.0,0.0,0.0,29.02,2.0
122,-0.0,0.0125,0.0,0.0,0.0,28.46,2.0
123,-0.0,0.0125,0.0,0.0,0.0,27.76,2.0
124,-0.0,0.0125,0.0,0.0,0.0,26.88,2.0
125,0.0,0.0125,0.0,0.0,0.0,25.9,2.0
126,-0.0,0.0125,0.0,0.0,0.0,24.94,2.0
127,-0.0,0.0125,0.0,0.0,0.0,24.01,2.0
128,-0.0,0.0125,0.0,0.0,0.0,23.11,2.0
129,-0.0,0.0125,0.0,0.0,0.0,22.24,2.0
130,-0.0,0.0125,0.0,0.0,0.0,21.43,2.0
131,-0.0,0.0125,0.0,0.0,0.0,20.71,2.0
132,-0.0,0.0125,0.0,0.0,0.0,20.07,2.0
133,-0.0,0.0125,0.0,0.0,0.0,19.54,2.0
134,-0.0,0.0125,0.0,0.0,0.0,19.33,2.0
135,-0.0,0.0125,0.0,0.0,0.0,19.28,2.0
136,-0.0,0.0125,0.0,0.0,0.0,19.27,2.0
137,-0.0,0.0125,0.0,0.0,0.0,19.25,2.0
138,-0.0,0.0125,0.0,0.0,0.0,19.23,2.0
139,-0.0,0.0125,0.0,0.0,0.0,19.19,2.0
140,0.0,0.0125,0.0,0.0,0.0,19.15,2.0
141,0.0,0.0125,0.0,0.0,0.0,19.1,2.0
142,-0.0,0.0125,0.0,0.0,0.0,19.04,2.0
143,-0.0,0.0125,0.0,0.0,0.0,18.98,2.0
144,-0.0,0.0125,0.0,0.0,0.0,18.91,2.0
145,-0.0,0.0125,0.0,0.0,0.0,18.84,2.0
146,-0.0,0.0125,0.0,0.0,0.0,18.74,2.0
147,-0.0,0.0125,0.0,0.0,0.0,18.62,2.0
148,-0.0,0.0125,0.0,0.0,0.0,18.51,2.0
149,0.0,0.0125,0.0,0.0,0.0,18.44,2.0
150,0.0,0.0125,0.0,0.0,0.0,18.44,2.0
151,-0.0,0.0125,0.0,0.0,0.0,18.49,2.0
152,-0.0,0.0125,0.0,0.0,0.0,18.55,2.0
153,-0.0,0.0125,0.0,0.0,0.0,18.59,2.0
154,-0.0,0.0125,0.0,0.0,0.0,18.66,2.0
155,-0.0,0.0125,0.0,0.0,0.0,18.86,2.0
156,-0.0,0.0125,0.0,0.0,0.0,19.1,2.0
157,-0.0,0.0125,0.0,0.0,0.0,19.34,2.0
158,-0.0,0.0125,0.0,0.0,0.0,19.62,2.0
159,-0.0,0.0125,0.0,0.0,0.0,19.98,2.0
160,-0.0,0.0125,0.0,0.0,0.0,20.49,2.0
161,-0.0,0.0125,0.0,0.0,0.0,21.11,2.0
162,-0.0,0.0125,0.0,0.0,0.0,21.67,2.0
163,-0.0,0.0125,0.0,0.0,0.0,22.04,2.0
164,0.0,0.0125,0.0,0.0,0.0,22.25,2.0
165,-0.0,0.0125,0.0,0.0,0.0,22.07,2.0
166,-0.0,0.0125,0.0,0.0,0.0,21.76,2.0
167,0.0,0.0125,0.0,0.0,0.0,21.34,2.0
168,-0.0,0.0125,0.0,0.0,0.0,20.84,2.0
169,-0.0,0.0125,0.0,0.0,0.0,20.33,2.0
170,0.0,0.0125,0.0,0.0,0.0,19.71,2.0
171,-0.0,0.0125,0.0,0.0,0.0,18.91,2.0
172,-0.0,0.0125,0.0,0.0,0.0,17.94,2.0
173,0.0,0.0125,0.0,0.0,0.0,16.82,2.0
174,-0.0,0.0125,0.0,0.0,0.0,15.59,2.0
175,-0.0,0.0125,0.0,0.0,0.0,14.19,2.0
176,-0.0,0.0125,0.0,0.0,0.0,12.65,2.0
177,-0.0,0.0125,0.0,0.0,0.0,10.96,2.0
178,-0.0,0.0125,0.0,0.0,0.0,9.24,2.0
179,-0.0,0.0125,0.0,0.0,0.0,7.54,2.0
180,-0.0,0.0125,0.0,0.0,0.0,5.88,2.0
181,-0.0,0.0125,0.0,0.0,0.0,4.3,2.0
182,-0.0,0.0125,0.0,0.0,0.0,2.83,2.0
183,-0.0,0.0125,0.0,0.0,0.0,1.52,2.0
184,-0.0,0.0125,0.0,0.0,0.0,0.41,2.0
185,-0.0,0.0125,0.0,0.0,0.0,0.24,2.0
186,-0.0,0.0125,0.0,0.0,0.0,0.44,2.0
187,-0.0,0.0125,0.0,0.0,0.0,0.5,2.0
188,-0.0,0.0125,0.0,0.0,0.0,0.55,2.0
189,-0.0,0.0125,0.0,0.0,0.0,0.61,2.0
190,-0.0,0.0125,0.0,0.0,0.0,0.66,2.0
191,-0.0,0.0125,0.0,0.0,0.0,0.72,2.0
192,-0.0,0.0125,0.0,0.0,0.0,0.77,2.0
193,-0.0,0.0125,0.0,0.0,0.0,0.83,2.0
194,-0.0,0.0125,0.0,0.0,0.0,0.9,2.0
195,0.0,0.0125,0.0,0.0,0.0,0.99,2.0
196,-0.0,0.0125,0.0,0.0,0.0,1.08,2.0
197,-0.0,0.0125,0.0,0.0,0.0,0.99,2.0
198,-0.0,0.0125,0.0,0.0,0.0,1.06,2.0
199,-0.0,0.0125,0.0,0.0,0.0,1.37,2.0
200,-0.0,0.0125,0.0,0.0,0.0,1.95,2.0
201,-0.0,0.0125,0.0,0.0,0.0,2.76,2.0
202,-0.0,0.0125,0.0,0.0,0.0,3.81,2.0
203,-0.0,0.0125,0.0,0.0,0.0,5.04,2.0
204,-0.0,0.0125,0.0,0.0,0.0,6.48,2.0
205,0.0,0.0125,0.0,0.0,0.0,8.06,2.0
206,-0.0,0.0125,0.0,0.0,0.0,9.85,2.0
207,-0.0,0.0125,0.0,0.0,0.0,11.73,2.0
208,0.0,0.0125,0.0,0.0,0.0,13.63,2.0
209,-0.0,0.0125,0.0,0.0,0.0,15.53,2.0
210,-0.0,0.0125,0.0,0.0,0.0,17.42,2.0
211,-0.0,0.0125,0.0,0.0,0.0,19.32,2.0
212,-0.0,0.0125,0.0,0.0,0.0,21.22,2.0
213,-0.0,0.0125,0.0,0.0,0.0,23.1,2.0
214,-0.0,0.0125,0.0,0.0,0.0,24.97,2.0
215,-0.0,0.0125,0.0,0.0,0.0,26.81,2.0
216,-0.0,0.0125,0.0,0.0,0.0,28.62,2.0
217,-0.0,0.0125,0.0,0.0,0.0,30.42,2.0
218,-0.0,0.0125,0.0,0.0,0.0,32.13,2.0
219,-0.0,0.0125,0.0,0.0,0.0,33.72,2.0
220,-0.0,0.0125,0.0,0.0,0.0,35.12,2.0
221,-0.0,0.0125,0.0,0.0,0.0,36.35,2.0
222,-0.0,0.0125,0.0,0.0,0.0,37.58,2.0
223,0.0,0.0125,0.0,0.0,0.0,38.85,2.0
224,-0.0,0.0125,0.0,0.0,0.0,40.15,2.0
225,0.0,0.0125,0.0,0.0,0.0,41.48,2.0
226,-0.0,0.0125,0.0,0.0,0.0,42.84,2.0
227,-0.0,0.0125,0.0,0.0,0.0,44.21,2.0
228,0.0,0.0125,0.0,0.0,0.0,45.61,2.0
229,-0.0,0.0125,0.0,0.0,0.0,47.02,2.0
230,-0.0,0.0125,0.0,0.0,0.0,48.43,2.0
231,0.0,0.0125,0.0,0.0,0.0,49.85,2.0
232,-0.0,0.0125,0.0,0.0,0.0,51.27,2.0
233,-0.0,0.0125,0.0,0.0,0.0,52.69,2.0
234,-0.0,0.0125,0.0,0.0,0.0,54.09,2.0
235,-0.0,0.0125,0.0,0.0,0.0,55.5,2.0
236,-0.0,0.0125,0.0,0.0,0.0,56.9,2.0
237,-0.0,0.0125,0.0,0.0,0.0,58.33,2.0
238,0.0,0.0125,0.0,0.0,0.0,59.75,2.0
239,-0.0,0.0125,0.0,0.0,0.0,61.04,2.0
240,-0.0,0.0125,0.0,0.0,0.0,62.23,2.0
241,-0.0,0.0125,0.0,0.0,0.0,63.22,2.0
242,-0.0,0.0125,0.0,0.0,0.0,63.37,2.0
243,-0.0,0.0125,0.0,0.0,0.0,63.51,2.0
244,-0.0,0.0125,0.0,0.0,0.0,63.63,2.0
245,-0.0,0.0125,0.0,0.0,0.0,63.73,2.0
246,-0.0,0.0125,0.0,0.0,0.0,63.81,2.0
247,-0.0,0.0125,0.0,0.0,0.0,63.88,2.0
248,-0.0,0.0125,0.0,0.0,0.0,63.93,2.0
249,-0.0,0.0125,0.0,0.0,0.0,63.97,2.0
