step,cos,z,f_thumb,f_index,f_middle
150,0.7612,0.1252,5.358,3.513,3.213
151,0.7628,0.1252,8.672,4.319,4.591
152,0.7625,0.1253,5.115,2.914,2.742
153,0.7616,0.1255,5.246,2.972,2.724
154,0.7617,0.1256,7.889,4.302,3.944
155,0.76,0.1257,5.695,3.805,3.473
156,0.7667,0.1256,5.57,4.884,2.531
157,0.7719,0.1257,7.89,4.373,4.197
158,0.777,0.126,3.409,2.602,1.846
159,0.7788,0.1259,9.499,7.544,2.005
160,0.7782,0.1261,4.471,2.814,2.521
161,0.7779,0.1262,6.07,3.467,3.151
162,0.7804,0.1261,4.313,3.568,1.342
163,0.7802,0.1262,9.495,6.841,2.678
164,0.7853,0.1263,6.723,2.512,4.096
165,0.793,0.1265,5.637,1.042,4.436
166,0.7964,0.1265,7.811,3.595,4.189
167,0.7934,0.1267,2.601,0.0,2.053
168,0.7915,0.1269,7.962,4.796,3.712
169,0.7898,0.127,5.906,3.905,3.541
170,0.7872,0.1272,5.328,3.186,2.943
171,0.7901,0.1274,5.287,3.578,2.086
172,0.7915,0.1273,4.981,3.403,1.694
173,0.791,0.1273,8.844,5.064,3.86
174,0.7913,0.1275,5.524,2.465,2.948
175,0.7895,0.1276,5.853,3.778,3.384
176,0.7919,0.1275,4.722,2.39,2.405
177,0.7959,0.1276,7.813,3.653,4.207
178,0.7963,0.1276,6.857,3.716,3.718
179,0.7979,0.1275,2.531,0.857,1.54
180,0.7951,0.1277,4.987,3.268,3.045
181,0.7987,0.128,5.112,1.726,3.29
182,0.8057,0.1281,6.649,4.017,4.458
183,0.8081,0.128,6.249,5.525,1.417
184,0.8073,0.1281,5.82,3.348,3.136
185,0.8082,0.128,5.18,3.764,1.643
186,0.8064,0.1281,5.924,3.845,3.678
187,0.8081,0.1283,5.113,2.196,2.965
188,0.8096,0.1282,3.301,1.905,1.361
189,0.8071,0.1283,9.901,6.124,4.049
190,0.8074,0.1284,4.933,1.764,3.071
191,0.8078,0.1286,7.365,3.411,4.233
192,0.8051,0.1287,5.415,3.342,3.217
193,0.8069,0.129,5.836,3.813,2.31
194,0.8076,0.1288,7.692,5.51,2.253
195,0.8076,0.129,6.143,3.341,2.915
196,0.8123,0.1289,4.95,4.232,2.094
197,0.8137,0.1289,6.837,3.186,3.898
198,0.8128,0.1288,3.705,2.137,2.138
199,0.8107,0.1289,5.998,3.838,3.707
200,0.8086,0.1291,5.474,2.913,3.09
201,0.8128,0.1294,6.207,4.961,2.784
202,0.8134,0.1292,7.625,5.431,2.235
203,0.8116,0.1293,7.263,4.182,3.952
204,0.8104,0.1294,7.917,4.319,4.285
205,0.8099,0.1293,8.254,4.417,4.531
206,0.8076,0.1294,6.575,4.07,3.961
207,0.8095,0.1294,8.218,3.738,4.647
208,0.8072,0.1295,7.826,4.491,4.302
209,0.8068,0.1296,6.558,3.506,3.198
210,0.8083,0.1294,7.627,5.384,2.28
211,0.8061,0.1295,6.495,4.103,3.955
212,0.8109,0.1294,2.907,2.077,1.906
213,0.8128,0.1296,10.021,6.82,3.656
214,0.8112,0.1297,6.547,4.002,3.87
215,0.8135,0.1295,3.253,1.597,1.581
216,0.8112,0.1296,9.334,5.417,4.197
217,0.8171,0.1297,5.21,1.261,3.847
218,0.8236,0.1299,6.658,3.231,4.988
219,0.8231,0.1297,5.224,2.941,2.256
220,0.8209,0.1298,6.504,4.028,3.947
221,0.821,0.1296,6.031,2.954,3.094
222,0.8189,0.1298,7.046,4.418,4.38
223,0.8207,0.1296,3.615,1.761,1.809
224,0.8188,0.1297,6.584,3.856,3.85
225,0.8222,0.1297,3.996,1.584,2.808
226,0.8208,0.1299,6.921,3.999,3.956
227,0.822,0.1297,6.957,4.805,2.225
228,0.82,0.1298,6.734,4.072,4.029
229,0.823,0.1297,2.567,0.9,2.017
230,0.8194,0.1298,10.771,6.254,5.534
231,0.8165,0.1295,6.923,4.597,4.588
232,0.8129,0.1296,7.804,5.222,5.224
233,0.8115,0.1295,3.242,1.746,1.848
234,0.8088,0.1296,7.418,4.717,4.812
235,0.8118,0.1295,2.815,0.817,2.119
236,0.8105,0.1295,8.511,4.891,4.976
237,0.8118,0.1297,6.009,3.025,2.948
238,0.8151,0.1296,3.002,0.0,2.578
239,0.8134,0.1296,6.95,4.231,4.19
240,0.8122,0.1299,6.014,3.548,3.374
241,0.8187,0.13,7.016,3.176,4.871
242,0.8198,0.1299,7.284,5.038,2.333
243,0.818,0.13,6.947,4.042,4.112
244,0.8156,0.1302,7.499,3.729,4.368
245,0.8142,0.1303,8.709,4.52,5.132
246,0.8122,0.1304,6.793,3.442,4.007
247,0.8107,0.1306,7.927,4.219,4.326
248,0.8141,0.1305,2.791,1.513,2.14
249,0.8175,0.1308,8.226,5.776,3.371
