step,cos,z,f_thumb,f_index,f_middle
137,0.7367,0.1167,8.396,7.935,2.834
138,0.7464,0.1169,6.867,6.709,0.0
139,0.7549,0.117,7.498,7.341,0.0
140,0.7657,0.1172,7.948,7.679,2.435
141,0.7716,0.1174,7.687,7.184,2.32
142,0.7781,0.1176,7.512,7.406,0.0
143,0.7843,0.1178,7.582,7.019,2.599
144,0.7892,0.118,8.281,7.012,2.795
145,0.7928,0.1181,7.076,5.861,2.918
146,0.8016,0.1183,8.594,8.466,2.028
147,0.8044,0.1185,11.149,9.104,2.103
148,0.8084,0.1187,9.896,9.101,2.053
149,0.8122,0.1189,7.846,6.899,2.763
150,0.8189,0.1191,8.295,7.848,2.33
151,0.8229,0.1193,12.427,9.995,2.472
152,0.8286,0.1195,9.231,8.882,2.322
153,0.8347,0.1197,9.369,8.958,2.491
154,0.8369,0.1199,11.457,9.272,2.274
155,0.8451,0.1202,8.72,8.37,2.278
156,0.8485,0.1204,11.605,9.198,2.536
157,0.8505,0.1206,11.431,9.057,2.489
158,0.8544,0.1207,7.075,5.653,3.062
159,0.8595,0.121,7.709,7.078,2.679
160,0.8673,0.1213,8.369,8.295,0.0
161,0.8697,0.1215,12.036,9.574,2.745
162,0.8738,0.1217,9.814,8.717,2.762
163,0.8762,0.1219,11.095,8.83,2.642
164,0.8787,0.1221,10.939,8.69,2.699
165,0.8809,0.1224,10.89,8.766,2.589
166,0.8817,0.1225,9.199,6.624,2.633
167,0.8824,0.1225,8.478,7.007,1.631
168,0.8833,0.1227,8.599,5.917,2.737
169,0.8858,0.1228,7.598,6.819,1.927
170,0.8872,0.123,10.877,9.419,1.804
171,0.8904,0.123,9.32,8.962,0.574
172,0.8989,0.1229,7.022,7.07,0.492
173,0.9023,0.123,11.3,8.909,3.36
174,0.9052,0.1231,8.836,6.027,3.369
175,0.9036,0.1229,10.174,6.607,4.647
176,0.902,0.1227,10.459,6.73,4.759
177,0.8996,0.1226,9.641,6.47,4.366
178,0.8996,0.1227,9.313,6.271,3.087
179,0.8945,0.1224,8.53,5.917,3.349
180,0.9007,0.1223,6.163,6.183,0.441
181,0.9022,0.1223,10.255,9.059,1.595
182,0.9052,0.1224,10.541,8.085,3.35
183,0.9035,0.1222,10.588,6.923,4.712
184,0.9019,0.122,10.454,6.864,4.726
185,0.8994,0.122,9.602,6.585,4.397
186,0.8984,0.1218,5.723,4.452,1.433
187,0.905,0.1217,7.279,7.136,0.537
188,0.9114,0.1216,7.795,7.82,0.534
189,0.9148,0.1218,11.503,9.279,3.011
190,0.9173,0.1219,8.815,5.712,3.369
191,0.9156,0.1217,9.989,6.732,4.532
192,0.9131,0.1217,9.351,6.494,4.216
193,0.9107,0.1216,9.269,6.396,3.927
194,0.9088,0.1217,8.855,6.085,3.513
195,0.9083,0.1216,10.611,6.828,4.009
196,0.9064,0.1214,10.754,7.185,4.694
197,0.9045,0.1211,10.551,7.113,4.694
198,0.9031,0.1209,10.065,6.665,4.461
199,0.9005,0.1209,9.848,6.879,4.428
200,0.9011,0.121,8.219,6.019,2.235
201,0.9011,0.1211,7.62,4.746,2.966
202,0.9021,0.1212,6.906,4.215,2.663
203,0.9029,0.1212,7.504,4.213,3.253
204,0.8993,0.1212,9.964,7.003,4.46
205,0.8991,0.1213,9.895,6.675,3.337
206,0.8983,0.1214,9.792,6.483,3.58
207,0.8998,0.1213,10.187,7.21,3.072
208,0.899,0.1214,8.561,7.328,1.85
209,0.898,0.1214,9.393,8.272,1.752
210,0.8985,0.1214,9.942,8.595,1.331
211,0.9008,0.1215,10.994,8.011,3.358
212,0.8974,0.1215,10.141,7.129,4.655
213,0.8934,0.1214,9.274,6.655,4.349
214,0.8931,0.1214,9.194,5.94,3.365
215,0.8902,0.1213,10.689,7.314,4.715
216,0.8906,0.1212,9.244,7.294,2.033
217,0.8882,0.1212,10.114,6.864,4.053
218,0.891,0.1211,10.479,8.645,2.324
219,0.8913,0.121,10.924,7.004,4.003
220,0.8886,0.1208,11.004,7.621,5.012
221,0.8853,0.1207,10.473,7.451,4.899
222,0.8866,0.1208,10.295,7.508,2.831
223,0.8872,0.1209,10.342,7.157,3.237
224,0.8861,0.1207,9.697,6.235,4.129
225,0.8858,0.1206,10.011,6.348,3.929
226,0.8847,0.1207,8.829,5.872,3.339
227,0.8831,0.1207,8.593,5.715,3.465
228,0.8819,0.1208,7.755,4.993,3.068
229,0.884,0.121,10.137,7.649,2.658
230,0.885,0.1212,9.848,6.758,3.117
231,0.8883,0.1214,9.801,8.133,2.374
232,0.8873,0.1213,11.157,7.241,4.31
233,0.8846,0.1211,11.285,7.687,5.012
234,0.8819,0.1209,11.149,7.667,5.038
235,0.8783,0.1208,9.999,7.189,4.795
236,0.8764,0.1209,8.978,6.066,3.698
237,0.8751,0.121,9.827,6.665,3.694
238,0.8721,0.1209,10.906,7.562,4.932
239,0.8709,0.1207,9.79,6.297,4.078
240,0.8681,0.1206,10.565,7.321,4.793
241,0.8657,0.1203,10.973,7.567,4.968
242,0.863,0.1201,10.905,7.7,5.093
243,0.8628,0.12,10.629,6.985,4.15
244,0.8629,0.1198,10.557,6.906,4.002
245,0.8639,0.1199,10.477,7.298,3.269
246,0.8622,0.1199,9.574,6.639,3.848
247,0.8612,0.12,10.262,7.107,3.861
248,0.8649,0.12,9.92,6.971,3.371
249,0.8644,0.1199,10.423,6.852,4.171
