step,cos,z,f_thumb,f_index,f_middle
150,0.7577,0.1238,7.319,6.562,3.369
151,0.7702,0.124,8.336,6.87,4.168
152,0.7772,0.124,8.901,6.373,3.918
153,0.783,0.1242,8.868,8.02,3.107
154,0.7955,0.1243,8.044,7.623,2.53
155,0.8005,0.1243,7.895,4.561,4.402
156,0.7977,0.1244,9.163,5.95,3.813
157,0.7984,0.1246,6.846,5.371,2.707
158,0.7979,0.1247,8.329,5.855,2.485
159,0.8012,0.1247,8.906,5.029,3.878
160,0.8016,0.1248,6.733,4.817,2.897
161,0.8022,0.125,6.897,5.581,2.591
162,0.8104,0.1253,8.721,8.451,2.213
163,0.8158,0.1254,10.526,8.564,2.427
164,0.82,0.1255,10.362,8.538,2.277
165,0.825,0.1255,8.997,5.195,4.171
166,0.823,0.1255,9.855,6.521,3.716
167,0.8216,0.1254,8.975,5.076,4.592
168,0.8197,0.1256,6.745,4.41,2.45
169,0.8157,0.1257,7.974,5.089,3.235
170,0.8174,0.1259,8.349,6.723,2.383
171,0.8222,0.1261,8.5,8.009,2.682
172,0.8271,0.1262,10.487,8.434,2.749
173,0.8333,0.1262,9.73,7.171,3.66
174,0.8351,0.1262,9.259,4.934,4.259
175,0.8374,0.1262,10.384,7.913,2.643
176,0.8386,0.1262,9.247,5.031,4.178
177,0.8397,0.1262,10.3,7.491,2.839
178,0.8436,0.1262,9.368,5.889,3.732
179,0.8459,0.1263,10.6,8.079,2.654
180,0.849,0.1264,10.071,7.402,2.959
181,0.8507,0.1263,9.323,5.291,3.977
182,0.8546,0.1264,10.457,8.346,2.624
183,0.8559,0.1263,9.357,5.425,3.882
184,0.8559,0.1263,10.03,6.83,3.224
185,0.8579,0.1263,9.477,6.022,3.481
186,0.8526,0.1263,9.655,6.296,4.679
187,0.8512,0.1264,6.758,4.503,2.415
188,0.8471,0.1265,8.887,5.725,3.76
189,0.8474,0.1264,9.388,5.611,3.786
190,0.845,0.1265,8.332,5.425,2.956
191,0.8447,0.1267,6.89,5.157,2.354
192,0.8489,0.1269,10.251,8.631,2.424
193,0.8529,0.127,10.695,8.63,2.568
194,0.8495,0.1268,9.587,5.931,4.901
195,0.8487,0.1268,7.52,4.259,3.468
196,0.846,0.127,6.031,3.711,2.298
197,0.8508,0.1272,10.083,8.42,2.598
198,0.8535,0.1273,10.643,7.969,2.914
199,0.8553,0.1272,10.958,6.769,4.155
200,0.8601,0.1272,10.41,7.939,3.219
201,0.8596,0.1273,10.422,7.075,3.383
202,0.8603,0.1272,9.599,5.318,4.263
203,0.8571,0.1272,10.209,6.619,4.017
204,0.856,0.127,9.536,5.382,4.473
205,0.8521,0.127,9.899,6.333,4.307
206,0.8463,0.1269,9.664,6.362,4.912
207,0.8472,0.127,10.603,7.518,3.107
208,0.8519,0.127,10.418,7.937,3.086
209,0.8546,0.1271,10.297,7.343,3.118
210,0.8507,0.1269,9.605,6.081,4.939
211,0.8464,0.1269,10.101,6.593,4.403
212,0.8442,0.1269,10.531,6.984,3.984
213,0.8464,0.1269,10.438,7.163,3.299
214,0.8462,0.1268,10.068,6.124,4.146
215,0.8402,0.1267,10.188,6.934,5.52
216,0.8368,0.1267,7.652,4.739,3.012
217,0.8384,0.1269,7.219,6.188,2.464
218,0.8434,0.127,10.425,7.608,3.253
219,0.8458,0.127,10.944,8.063,2.937
220,0.8422,0.1268,10.085,6.473,5.202
221,0.8402,0.1267,8.795,4.77,3.981
222,0.8378,0.1268,6.746,4.264,2.483
223,0.8423,0.127,10.195,8.415,2.434
224,0.8486,0.1269,9.917,6.559,4.0
225,0.8522,0.127,11.126,8.598,2.769
226,0.8557,0.1271,10.966,8.479,2.75
227,0.8605,0.127,10.234,7.298,3.438
228,0.8541,0.127,10.345,6.885,5.175
229,0.854,0.1269,7.163,3.3,3.774
230,0.8511,0.1271,6.856,4.516,2.337
231,0.8534,0.1273,8.544,7.137,2.319
232,0.8567,0.1273,10.87,8.216,2.876
233,0.8532,0.1271,10.044,6.35,5.078
234,0.8518,0.1272,6.855,4.533,2.502
235,0.8553,0.1273,11.205,8.762,2.691
236,0.8589,0.1274,10.937,8.534,2.714
237,0.8597,0.1273,10.037,6.018,4.016
238,0.8633,0.1273,10.714,8.174,2.849
239,0.8656,0.1273,10.222,6.841,3.439
240,0.8612,0.1271,10.245,6.684,5.302
241,0.8615,0.1271,6.705,4.087,3.026
242,0.8582,0.1273,7.357,4.785,2.59
243,0.8594,0.1273,11.261,8.073,3.218
244,0.8587,0.1273,10.524,7.15,3.497
245,0.8563,0.1271,9.858,6.03,4.778
246,0.8527,0.1271,10.389,6.856,4.349
247,0.8483,0.1269,9.969,6.706,5.309
248,0.8492,0.127,7.387,6.055,2.338
249,0.8525,0.1271,11.083,8.666,2.584
