step,cos,z,f_thumb,f_index,f_middle
72,0.1406,0.1098,10.009,6.199,4.491
73,0.1498,0.1101,9.867,6.231,4.392
74,0.1592,0.1103,9.722,6.26,4.3
75,0.1687,0.1106,9.567,6.29,4.214
76,0.1782,0.1109,9.416,6.325,4.142
77,0.1878,0.1112,9.398,6.39,4.128
78,0.1972,0.1115,9.439,6.498,4.147
79,0.2064,0.1117,9.483,6.62,4.176
80,0.2154,0.112,9.508,6.744,4.21
81,0.2243,0.1123,9.496,6.856,4.245
82,0.2354,0.1126,9.146,5.977,3.747
83,0.2505,0.1129,8.596,5.381,3.322
84,0.2656,0.1132,8.496,5.415,3.217
85,0.2803,0.1135,8.461,5.422,3.108
86,0.2946,0.1138,8.432,5.43,3.019
87,0.3086,0.1142,8.407,5.436,2.95
88,0.3222,0.1145,8.391,5.444,2.902
89,0.3353,0.1148,8.372,5.45,2.857
90,0.348,0.1152,8.358,5.456,2.826
91,0.3603,0.1155,8.345,5.461,2.806
92,0.3721,0.1159,8.334,5.463,2.793
93,0.3836,0.1162,8.32,5.463,2.784
94,0.3946,0.1166,8.312,5.464,2.781
95,0.4051,0.117,8.308,5.456,2.791
96,0.4155,0.1173,8.366,5.413,2.883
97,0.4259,0.1177,8.462,5.353,3.037
98,0.4364,0.1181,8.596,5.294,3.246
99,0.4466,0.1184,8.562,5.281,3.222
100,0.4565,0.1188,8.546,5.277,3.208
101,0.4659,0.1192,8.528,5.27,3.195
102,0.475,0.1196,8.509,5.263,3.184
103,0.4836,0.12,8.493,5.25,3.181
104,0.4919,0.1204,8.478,5.242,3.17
105,0.4993,0.1207,8.366,5.167,3.285
106,0.5058,0.1211,8.225,5.128,3.766
107,0.5127,0.1214,8.337,5.154,3.272
108,0.5183,0.1217,8.149,5.147,4.132
109,0.5224,0.1219,9.667,5.352,6.711
110,0.5264,0.1221,9.059,5.204,6.789
111,0.5292,0.1222,9.711,5.569,6.463
112,0.5335,0.1224,9.576,5.285,6.646
113,0.5377,0.1226,9.536,5.171,6.978
114,0.5416,0.1228,4.614,4.085,0.0
115,0.5445,0.123,9.606,5.303,6.795
116,0.5487,0.1232,9.654,5.189,7.057
117,0.5526,0.1234,9.333,5.034,7.238
118,0.5564,0.1236,4.586,4.067,0.0
119,0.5589,0.1238,9.786,5.677,6.322
120,0.5628,0.124,9.795,5.442,6.606
121,0.5668,0.1242,8.999,5.221,6.794
122,0.5686,0.1244,9.975,5.819,6.641
123,0.5718,0.1246,10.108,5.668,7.006
124,0.5749,0.1248,4.857,4.302,0.0
125,0.5765,0.125,9.994,5.576,7.089
126,0.5791,0.1252,4.899,4.359,0.0
127,0.5803,0.1253,10.116,5.681,7.105
128,0.5828,0.1255,9.806,5.381,7.408
129,0.5854,0.1257,4.508,4.015,0.0
130,0.5861,0.1259,10.02,5.517,7.266
131,0.5881,0.1261,9.659,5.241,7.494
132,0.5894,0.1263,4.879,4.399,0.0
133,0.5901,0.1265,9.602,5.131,7.195
134,0.5975,0.1267,7.916,2.913,6.698
135,0.5987,0.1269,8.676,4.935,7.401
136,0.5986,0.1271,9.465,5.215,7.199
137,0.6068,0.1273,7.724,2.36,6.614
138,0.6172,0.1275,6.835,2.05,4.821
139,0.6184,0.1278,9.028,4.619,5.192
140,0.6203,0.1281,9.082,4.692,5.114
141,0.6221,0.1284,9.096,4.708,5.068
142,0.6238,0.1287,9.097,4.722,5.051
143,0.6263,0.129,8.792,4.361,4.934
144,0.6317,0.1292,7.975,3.417,4.648
145,0.6324,0.1295,9.04,4.675,5.018
146,0.6393,0.1297,7.52,2.983,4.462
147,0.6437,0.1299,7.845,3.306,4.6
148,0.6449,0.1302,8.684,4.262,4.893
149,0.6471,0.1304,8.366,4.153,5.505
150,0.652,0.1305,8.29,3.708,7.424
151,0.653,0.1307,8.796,5.049,6.824
152,0.6549,0.1309,8.478,4.081,4.792
153,0.658,0.1311,8.122,3.631,4.682
154,0.6579,0.1314,8.881,4.54,4.946
155,0.6629,0.1316,7.569,3.062,4.472
156,0.6641,0.1318,8.37,3.954,4.833
157,0.6667,0.1319,8.257,3.439,4.856
158,0.6665,0.1322,8.628,4.254,4.872
159,0.6679,0.1324,8.337,3.901,4.764
160,0.6675,0.1326,8.785,4.442,4.919
161,0.6686,0.1328,8.337,3.956,4.822
162,0.6682,0.133,8.701,4.362,4.884
163,0.6707,0.1332,7.922,3.477,4.601
164,0.6744,0.1333,7.438,3.008,4.408
165,0.6738,0.1335,8.51,4.195,4.789
166,0.6781,0.1336,7.246,2.95,5.416
167,0.6839,0.1337,6.496,2.39,3.995
168,0.6823,0.1339,8.62,4.401,4.777
169,0.6873,0.134,6.732,2.544,4.06
170,0.6859,0.1342,8.606,4.421,4.729
171,0.6864,0.1344,8.135,3.936,4.654
172,0.6854,0.1346,8.613,4.448,4.704
173,0.6847,0.1347,8.542,4.058,5.299
174,0.6897,0.1346,7.357,2.574,4.829
175,0.692,0.1344,8.236,2.381,5.779
176,0.691,0.1343,8.93,2.413,6.442
177,0.6931,0.1341,8.311,2.179,6.013
178,0.6936,0.1339,6.354,0.0,5.858
179,0.7006,0.1335,4.049,2.0,2.412
180,0.7002,0.1334,8.616,2.197,6.41
181,0.7053,0.1331,4.022,0.0,3.615
182,0.7071,0.133,8.348,1.962,6.207
183,0.7128,0.133,7.479,1.535,5.77
184,0.7137,0.133,7.223,2.398,4.914
185,0.7217,0.1328,5.475,1.172,4.113
186,0.721,0.1326,6.339,3.249,3.359
187,0.7269,0.1324,4.43,2.052,2.669
188,0.7236,0.1325,7.663,4.473,4.71
189,0.7322,0.1326,5.755,1.861,4.975
190,0.7357,0.1328,6.977,2.542,4.37
191,0.7374,0.133,7.674,3.209,4.707
192,0.7385,0.1332,7.929,3.58,4.793
193,0.7425,0.1333,6.764,2.328,4.3
194,0.7418,0.1335,8.539,4.486,5.031
195,0.7439,0.1337,7.468,2.968,4.579
196,0.7441,0.1339,8.194,3.989,4.871
197,0.7445,0.1341,8.131,3.921,4.832
198,0.745,0.1342,8.253,4.74,5.712
199,0.7489,0.1343,6.607,2.635,4.19
200,0.7475,0.1345,8.542,4.072,4.915
201,0.7489,0.1345,6.968,2.942,4.384
202,0.7484,0.1347,8.613,3.821,4.885
203,0.7515,0.1347,7.212,2.433,4.774
204,0.7514,0.1346,8.508,2.76,5.599
205,0.7551,0.1342,3.357,1.869,2.206
206,0.7576,0.1339,4.44,2.089,2.266
207,0.7576,0.1339,7.351,2.982,4.662
208,0.7609,0.134,7.078,2.481,4.669
209,0.7581,0.1341,8.886,4.883,5.747
210,0.7629,0.134,5.826,1.874,4.767
211,0.7629,0.1338,5.679,3.733,1.965
212,0.7614,0.1332,3.714,2.301,2.685
213,0.761,0.1332,7.338,2.748,4.45
214,0.7618,0.1332,5.922,2.411,3.717
215,0.7576,0.1334,8.763,5.122,5.847
216,0.7587,0.1336,8.008,3.654,5.101
217,0.7625,0.1338,6.758,2.213,4.44
218,0.7621,0.134,8.435,4.493,5.295
219,0.7656,0.1341,6.735,2.211,4.417
220,0.7651,0.1343,8.432,4.502,5.267
221,0.7682,0.1344,6.68,2.194,4.382
222,0.7674,0.1346,8.968,4.893,5.247
223,0.7694,0.1348,7.311,2.768,4.679
224,0.769,0.135,8.46,4.552,5.213
225,0.7694,0.1351,7.842,3.635,4.766
226,0.7703,0.1352,7.471,3.026,4.751
227,0.7712,0.1354,7.157,2.641,4.606
228,0.7704,0.1355,8.436,4.56,5.174
229,0.7725,0.1356,6.592,2.138,4.305
230,0.7711,0.1357,8.443,3.834,4.886
231,0.7742,0.1357,6.456,2.095,4.356
232,0.7723,0.1356,7.64,3.603,4.39
233,0.7742,0.1354,4.355,2.51,2.962
234,0.7689,0.1349,6.262,3.484,4.261
235,0.7718,0.1347,5.299,1.551,3.649
236,0.7709,0.1348,8.461,3.735,5.326
237,0.7715,0.1348,5.932,3.314,2.587
238,0.7716,0.1349,8.019,3.392,4.878
239,0.7731,0.135,6.749,2.27,4.377
240,0.7722,0.1351,8.326,3.396,4.95
241,0.7755,0.1352,6.754,1.514,5.341
242,0.7734,0.1352,8.777,3.926,5.058
243,0.7703,0.1349,5.76,2.678,4.305
244,0.7687,0.1349,8.836,4.214,5.567
245,0.7706,0.1346,4.029,2.017,2.393
246,0.7685,0.1344,1.876,0.0,1.428
247,0.771,0.1343,5.015,2.645,3.119
248,0.7712,0.1344,8.374,2.916,5.328
249,0.7712,0.1344,5.659,0.0,5.145
