step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0124,4.932,2.912,1.997,55.19,2.0
1,-0.0002,0.0124,2.717,1.801,1.14,55.21,2.0
2,-0.0002,0.0124,2.534,2.066,0.777,55.21,2.0
3,-0.0,0.0124,2.562,2.516,0.485,55.21,2.0
4,0.0001,0.0124,2.625,3.035,0.273,55.21,2.0
5,0.0002,0.0124,2.726,3.447,0.27,55.21,2.0
6,0.0003,0.0124,2.798,3.723,0.303,55.21,2.0
7,0.0003,0.0124,2.863,3.998,0.355,55.22,2.0
8,0.0003,0.0124,2.921,4.271,0.384,55.23,2.0
9,0.0004,0.0124,2.985,4.575,0.438,55.23,2.0
10,0.0004,0.0124,3.035,4.855,0.456,55.24,2.0
11,0.0004,0.0124,3.093,5.165,0.509,55.24,2.0
12,0.0005,0.0124,3.142,5.459,0.542,55.25,2.0
13,0.0005,0.0124,3.011,5.491,0.0,55.25,2.0
14,0.0006,0.0124,3.04,5.766,0.0,55.25,2.0
15,0.0006,0.0124,3.063,6.033,0.0,55.26,2.0
16,0.0006,0.0124,3.285,6.586,0.644,55.26,2.0
17,0.0006,0.0124,3.3,6.845,0.66,55.27,2.0
18,0.0007,0.0124,3.315,7.096,0.675,55.27,2.0
19,0.0007,0.0124,3.112,7.009,0.0,55.27,2.0
20,0.0007,0.0124,3.33,7.554,0.704,55.28,2.0
21,0.0008,0.0124,3.337,7.754,0.711,55.28,2.0
22,0.0008,0.0124,3.313,7.919,0.67,55.28,2.0
23,0.0008,0.0124,3.309,8.118,0.711,55.29,2.0
24,-0.002,0.0148,1.792,1.326,0.57,55.29,2.0
25,-0.0008,0.0232,1.56,1.088,0.541,55.29,2.0
26,0.0006,0.0342,1.634,1.091,0.579,55.28,2.0
27,0.0018,0.0461,1.716,1.126,0.626,55.27,2.0
28,0.0031,0.0584,1.758,1.147,0.651,55.26,2.0
29,0.0042,0.0708,1.772,1.154,0.659,55.25,2.0
30,0.0054,0.0833,1.773,1.154,0.661,55.25,2.0
31,0.0065,0.0957,1.769,1.152,0.659,55.24,2.0
32,0.0075,0.1049,2.491,1.476,1.018,55.24,2.0
33,0.0087,0.1084,2.118,1.406,0.725,55.24,2.0
34,0.01,0.1097,1.892,1.32,0.619,55.24,2.0
35,0.0112,0.1101,1.788,1.269,0.575,55.23,2.0
36,0.0123,0.1103,1.749,1.243,0.561,55.23,2.0
37,0.0134,0.1103,1.73,1.232,0.554,55.22,2.0
38,0.0145,0.1103,1.721,1.226,0.55,55.22,2.0
39,0.0156,0.1103,1.715,1.221,0.548,55.21,2.0
40,0.0166,0.1103,1.71,1.217,0.546,55.21,2.0
41,0.0176,0.1103,1.705,1.214,0.545,55.2,2.0
42,0.0186,0.1103,1.701,1.211,0.544,55.2,2.0
43,0.0196,0.1103,1.697,1.208,0.542,55.19,2.0
44,0.0205,0.1103,1.693,1.205,0.541,55.19,2.0
45,0.0214,0.1103,1.689,1.202,0.54,55.18,2.0
46,0.0223,0.1102,1.686,1.199,0.539,55.18,2.0
47,0.0232,0.1102,1.682,1.196,0.538,55.18,2.0
48,0.024,0.1102,1.679,1.194,0.537,55.17,2.0
49,0.0249,0.1102,1.676,1.191,0.536,55.17,2.0
50,0.0257,0.1102,1.673,1.189,0.535,55.16,2.0
51,0.0265,0.1102,1.67,1.186,0.535,55.16,2.0
52,0.0272,0.1102,1.667,1.184,0.534,55.16,2.0
53,0.028,0.1102,1.664,1.182,0.533,55.15,2.0
54,0.0287,0.1101,1.659,1.18,0.529,55.15,2.0
55,0.0294,0.1101,1.657,1.179,0.529,55.15,2.0
56,0.0301,0.1101,1.655,1.177,0.529,55.14,2.0
57,0.0308,0.1101,1.653,1.175,0.528,55.14,2.0
58,0.0373,0.1102,5.954,4.66,2.794,54.92,2.0
59,0.0475,0.1102,8.883,6.095,3.243,54.48,2.0
60,0.0649,0.1102,5.428,4.238,2.948,53.94,2.0
61,0.0836,0.1102,5.121,3.445,2.5,53.38,2.0
62,0.1026,0.1102,5.369,3.306,2.578,52.82,2.0
63,0.1217,0.1102,5.758,3.294,2.796,52.25,2.0
64,0.1411,0.1102,5.61,3.262,2.594,51.66,2.0
65,0.161,0.1102,5.505,3.301,2.383,51.06,2.0
66,0.1817,0.1103,5.516,3.153,2.38,50.49,2.0
67,0.2021,0.1105,7.442,3.707,4.621,50.05,2.0
68,0.2202,0.1107,7.678,3.203,5.628,49.71,2.0
69,0.2381,0.1109,6.516,2.676,4.927,49.38,2.0
70,0.2542,0.1112,7.296,3.714,5.088,49.05,2.0
71,0.2683,0.1115,8.488,4.955,5.375,48.75,2.0
72,0.282,0.1118,8.63,5.244,5.19,48.46,2.0
73,0.2957,0.1121,8.348,5.161,4.835,48.15,2.0
74,0.3097,0.1124,7.928,4.933,4.437,47.82,2.0
75,0.3248,0.1128,6.84,4.076,3.792,47.45,2.0
76,0.3409,0.1131,5.925,3.322,3.242,47.04,2.0
77,0.3569,0.1135,5.526,2.862,3.12,46.6,2.0
78,0.3723,0.1139,5.533,3.048,2.807,46.16,2.0
79,0.3872,0.1143,5.639,3.301,2.688,45.72,2.0
80,0.4011,0.1148,5.964,3.669,2.711,45.29,2.0
81,0.4142,0.1153,6.144,3.892,2.695,44.86,2.0
82,0.4266,0.1158,6.192,3.986,2.64,44.45,2.0
83,0.4383,0.1163,6.188,4.03,2.571,44.03,2.0
84,0.4495,0.1168,6.146,4.034,2.501,43.62,2.0
85,0.46,0.1173,6.119,4.049,2.446,43.21,2.0
86,0.4707,0.1178,6.931,4.114,3.449,42.83,2.0
87,0.4822,0.1183,6.695,3.95,3.289,42.46,2.0
88,0.4934,0.1188,6.419,3.745,3.118,42.09,2.0
89,0.5043,0.1193,6.256,3.644,3.002,41.72,2.0
90,0.5144,0.1198,6.263,3.636,2.952,41.35,2.0
91,0.5226,0.1204,6.645,3.749,3.066,41.02,2.0
92,0.5286,0.1209,7.074,3.812,3.271,40.74,2.0
93,0.5327,0.1214,7.18,3.677,3.508,40.51,2.0
94,0.535,0.1218,7.082,3.76,3.598,40.31,2.0
95,0.537,0.1222,9.4,5.141,4.694,40.12,2.0
96,0.5374,0.1225,9.42,4.73,4.741,40.06,2.0
97,0.5395,0.1227,8.581,4.419,4.442,40.02,2.0
98,0.5469,0.1228,7.45,3.159,4.493,39.9,2.0
99,0.5553,0.123,7.567,3.219,4.934,39.74,2.0
100,0.5635,0.1232,7.549,3.244,4.927,39.59,2.0
101,0.5712,0.1234,7.633,3.181,4.892,39.44,2.0
102,0.578,0.1236,7.754,3.118,4.859,39.31,2.0
103,0.5841,0.1237,7.886,3.099,4.837,39.2,2.0
104,0.5894,0.1239,8.023,3.139,4.829,39.11,2.0
105,0.5936,0.124,8.272,3.304,4.891,39.05,2.0
106,0.5951,0.1242,9.229,4.08,5.233,39.05,2.0
107,0.595,0.1245,9.796,4.696,5.413,39.1,2.0
108,0.5948,0.1247,9.766,4.665,5.381,39.17,2.0
109,0.5941,0.1249,9.602,4.678,5.171,39.24,2.0
110,0.5933,0.1251,9.382,4.749,4.911,39.31,2.0
111,0.5925,0.1253,9.274,4.786,4.833,39.38,2.0
112,0.5948,0.1254,7.952,3.666,4.27,39.4,2.0
113,0.598,0.1254,6.564,3.365,3.161,39.38,2.0
114,0.5983,0.1251,6.254,3.753,3.137,39.39,2.0
115,0.6011,0.1244,4.471,2.17,2.275,39.28,2.0
116,0.5982,0.1239,5.272,3.3,2.325,39.2,2.0
117,0.6001,0.1232,4.392,2.129,2.234,39.05,2.0
118,0.5969,0.1228,5.168,3.31,2.249,38.94,2.0
119,0.5985,0.1222,4.241,2.057,2.149,38.77,2.0
120,0.5979,0.1217,4.501,2.424,2.085,38.61,2.0
121,0.5992,0.1211,4.029,1.943,2.049,38.41,2.0
122,0.6004,0.1206,3.903,1.873,1.993,38.2,2.0
123,0.6014,0.1201,3.804,1.816,1.949,37.98,2.0
124,0.6022,0.1197,3.706,1.759,1.907,37.76,2.0
125,0.6027,0.1193,3.623,1.708,1.868,37.51,2.0
126,0.603,0.1189,3.545,1.659,1.832,37.24,2.0
127,0.6025,0.1185,3.96,2.13,1.837,36.94,2.0
128,0.5996,0.1182,5.675,3.669,2.126,36.66,2.0
129,0.5971,0.1179,6.028,4.321,2.163,36.38,2.0
130,0.599,0.1178,8.984,3.442,6.566,36.18,2.0
131,0.6026,0.118,6.473,5.184,3.379,36.24,2.0
132,0.6057,0.1182,9.739,6.165,4.089,36.34,2.0
133,0.6096,0.1184,6.469,5.201,3.422,36.45,2.0
134,0.6128,0.1187,9.567,6.193,4.069,36.55,2.0
135,0.6168,0.1189,6.049,4.727,3.366,36.66,2.0
136,0.6205,0.1192,9.313,6.404,4.095,36.76,2.0
137,0.6259,0.1193,4.875,2.729,3.581,36.83,2.0
138,0.6343,0.1195,8.069,4.041,4.555,36.87,2.0
139,0.6396,0.1197,4.988,2.037,3.418,36.92,2.0
140,0.6454,0.1198,8.468,3.791,4.614,36.95,2.0
141,0.646,0.12,7.009,3.984,3.919,37.05,2.0
142,0.6441,0.1198,6.203,3.058,3.097,36.96,2.0
143,0.645,0.1195,3.765,1.882,1.948,36.68,2.0
144,0.6416,0.1192,5.206,3.439,1.86,36.4,2.0
145,0.6413,0.1188,3.976,2.257,1.872,36.05,2.0
146,0.6409,0.1185,3.815,2.142,1.793,35.67,2.0
147,0.6401,0.1182,3.742,2.077,1.754,35.27,2.0
148,0.6392,0.1179,3.683,2.019,1.722,34.86,2.0
149,0.6364,0.1177,5.56,3.67,1.985,34.47,2.0
150,0.6336,0.1175,6.054,4.213,2.068,34.08,2.0
151,0.6332,0.1174,7.808,3.537,4.777,33.77,2.0
152,0.6383,0.1175,8.327,4.209,4.208,33.72,2.0
153,0.6416,0.1176,6.902,5.19,3.012,33.89,2.0
154,0.6443,0.1178,10.201,6.355,4.071,34.05,2.0
155,0.6467,0.1179,7.043,4.908,3.002,34.23,2.0
156,0.6478,0.118,10.386,6.137,4.238,34.38,2.0
157,0.6492,0.1182,7.082,4.645,3.013,34.55,2.0
158,0.6496,0.1183,10.347,6.037,4.269,34.7,2.0
159,0.6492,0.1184,10.135,6.125,3.962,34.8,2.0
160,0.6462,0.1183,8.04,5.62,2.817,34.65,2.0
161,0.6462,0.118,3.945,2.259,1.861,34.23,2.0
162,0.6456,0.1178,3.629,2.045,1.717,33.74,2.0
163,0.6446,0.1176,3.541,1.966,1.671,33.25,2.0
164,0.6434,0.1174,3.49,1.907,1.645,32.74,2.0
165,0.6414,0.1173,4.061,2.282,1.709,32.24,2.0
166,0.6382,0.1172,5.825,4.15,1.974,31.76,2.0
167,0.6359,0.1171,5.887,4.519,1.989,31.29,2.0
168,0.6364,0.117,7.068,3.763,4.772,30.95,2.0
