scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasibility_max_mean_tip_distance,feasibility_min_contacts,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,cube_xy_drift,cube_z_drop_from_peak,contact_persistence,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json
prism3,12,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tp0d0077p0d0195p0d0000_ip0d0172n0d0021p0d0000_mp0d0109p0d0139p0d0103.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.903265533615999,0.05344562071334099,6.0,0.005988316660061267,0.778041903829165,0.0064413787427397805,0.0,1.0,0.007736971861033691,0.019519710171387972,0.0,0.017245133889239386,-0.0021352761651967315,0.0,0.010934425782932486,0.013926067895388755,0.01034441558354772,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,27,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0098p0d0219p0d0000_ip0d0174n0d0126p0d0117_mp0d0024p0d0264p0d0072.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.4803493727018955,0.04994899107341063,5.0,0.005847853470625918,0.31418189166168403,0.0015070540294953398,0.0,1.0,-0.009774108587438862,0.02189020407976406,0.0,0.017395282043525633,-0.012567695132897762,0.011728688000827672,0.0023906397922172492,0.026412459362982414,0.0072220088786066165,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,42,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0094p0d0189p0d0000_ip0d0036n0d0063p0d0034_mp0d0154p0d0053p0d0000.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.521870598420852,0.04960599573519802,5.0,0.005914548986313144,0.0038614026115488505,0.0001107213459417956,0.00010555132258914524,1.0,-0.009420546518732465,0.0188501309198506,0.0,0.003575475406852743,-0.00632986259990556,0.003448914289927449,0.015418184441244877,0.005287405821515873,0.0,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,57,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0117p0d0196p0d0000_ip0d0213n0d0028p0d0111_mp0d0125p0d0157p0d0080.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.478169037678899,0.048877963460550365,5.0,0.005847967856450999,0.09020306778465008,0.0012222145932939002,0.0,1.0,-0.011709566023867376,0.019592201922411186,0.0,0.021319150102846428,-0.00275523755717884,0.01105595726232652,0.012492871785778067,0.015663848805663412,0.00798522838512554,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,60,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tp0d0066p0d0279p0d0000_ip0d0017n0d0195p0d0000_mp0d0103p0d0080p0d0067.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,2.9378950104376784,0.049094379094238305,4.0,0.012266214577868209,7.918989146375242e-10,0.028321196157379894,0.05438460985904403,0.5833333333333334,0.006624759658674734,0.027935154590522218,0.0,0.0016550791083715342,-0.019516706181432,0.0,0.010291578870901609,0.007970624345573628,0.006718674503725958,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,82,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0025p0d0270p0d0000_ip0d0155n0d0107p0d0115_mp0d0081p0d0270p0d0000.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.163935695849316,0.053837517415166125,4.0,0.006010738504257443,0.37488030607611533,0.00868731512692767,0.0,1.0,-0.002519689680057913,0.0269603676315392,0.0,0.015539417179556146,-0.010713506962094235,0.011477954736469145,0.00807119382275073,0.027004100871841748,0.0,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,87,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tp0d0022p0d0130p0d0026_in0d0017n0d0216p0d0000_mp0d0065p0d0036p0d0103.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.521216083988231,0.04986924001210932,5.0,0.00594795087505268,0.05760141841259154,0.0003329530028834516,0.00013945699219163055,1.0,0.002216708864255847,0.012968687661631752,0.002642628237215415,-0.0016625819564261152,-0.021618052432726936,0.0,0.006488265088465934,0.003585833720184428,0.01031778056792828,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,96,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0120p0d0232p0d0000_ip0d0131n0d0183p0d0000_mp0d0130p0d0152p0d0000.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.63491864879972,0.05405369858769203,5.0,0.006295304021738693,0.06494283155146809,0.005771461498883941,0.0,1.0,-0.011995439961423757,0.023170885074527296,0.0,0.013087070170243659,-0.01826739217079296,0.0,0.01302784928333284,0.015226435694788317,0.0,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,98,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tn0d0114p0d0238p0d0000_ip0d0195n0d0037p0d0008_mp0d0071p0d0204p0d0050.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.1180670671651605,0.04978446606506619,4.0,0.005916900146470269,0.046245136676472134,0.0008116256287816941,6.241004542124895e-05,1.0,-0.011412276955248405,0.02379807387899146,0.0,0.019462260282733714,-0.0036636593388789888,0.0008100502558857133,0.0070586596157323,0.02041174898220853,0.005024872692297698,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
prism3,108,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/prism3/generated_mjcf/scene_prism3_tp0d0016p0d0109p0d0034_ip0d0021n0d0045p0d0043_mp0d0206p0d0184p0d0000.xml,prism_y0d0350,True,0.02,4.0,1.0,1.0,4.5484026102862085,0.050714152699372045,5.0,0.007577532204865682,0.028923852027017822,0.001183181996338163,0.0,1.0,0.0015507882981054214,0.010946165081292702,0.0034057575517393284,0.002145776066487623,-0.004532300759600939,0.00434547841134757,0.020555407315434586,0.018397938948996252,0.0,"[0.0866328403045137, 1.2719057801813232, -1.0627636242929768, -0.06422771720503051, 1.503924751709878, 0.9417088640929628, 0.02164145555888773, 1.362973650422814, 1.2451251790621114]"
