step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0003,0.0124,0.0,2.447,0.919,59.75,2.0
1,-0.0,0.0125,0.0,1.864,1.105,59.75,2.0
2,-0.0,0.0125,0.0,1.536,1.332,59.75,2.0
3,-0.0001,0.0125,0.0,1.364,1.434,59.75,2.0
4,-0.0001,0.0125,0.0,1.319,1.434,59.75,2.0
5,-0.0002,0.0125,0.0,1.32,1.403,59.75,2.0
6,-0.0002,0.0125,0.0,1.344,1.368,59.75,2.0
7,-0.0001,0.0125,0.0,1.375,1.338,59.75,2.0
8,-0.0001,0.0125,0.0,1.415,1.313,59.75,2.0
9,-0.0001,0.0125,0.0,1.467,1.289,59.75,2.0
10,-0.0001,0.0125,0.664,1.674,1.465,59.75,2.0
11,-0.0001,0.0125,0.812,1.717,1.53,59.75,2.0
12,-0.0001,0.0125,0.895,1.728,1.561,59.75,2.0
13,-0.0001,0.0125,0.973,1.743,1.583,59.75,2.0
14,-0.0001,0.0125,1.041,1.754,1.609,59.75,2.0
15,-0.0001,0.0125,1.101,1.769,1.631,59.75,2.0
16,-0.0001,0.0125,1.153,1.783,1.65,59.75,2.0
17,-0.0001,0.0125,1.202,1.797,1.668,59.75,2.0
18,-0.0001,0.0125,1.241,1.81,1.684,59.75,2.0
19,-0.0001,0.0125,1.271,1.819,1.697,59.75,2.0
20,-0.0001,0.0125,1.444,1.88,1.732,59.75,2.0
21,-0.0001,0.0125,1.368,1.846,1.723,59.75,2.0
22,-0.0001,0.0125,1.353,1.835,1.722,59.75,2.0
23,-0.0001,0.0125,1.356,1.83,1.726,59.75,2.0
24,0.002,0.0155,1.292,0.615,0.773,59.75,2.0
25,0.0032,0.0242,1.295,0.592,0.715,59.74,2.0
26,0.0029,0.0354,1.343,0.555,0.79,59.74,2.0
27,0.0027,0.0474,1.445,0.604,0.838,59.73,2.0
28,0.0024,0.0597,1.504,0.631,0.87,59.73,2.0
29,0.0022,0.0721,1.534,0.643,0.889,59.74,2.0
30,0.0019,0.0846,1.543,0.647,0.894,59.74,2.0
31,0.0016,0.0971,1.546,0.649,0.895,59.74,2.0
32,0.0012,0.1063,2.308,0.93,1.392,59.76,2.0
33,0.0005,0.1098,2.116,0.909,1.208,59.78,2.0
34,0.0001,0.1111,1.835,0.809,1.032,59.79,2.0
35,-0.0002,0.1116,1.687,0.752,0.946,59.79,2.0
36,-0.0004,0.1118,1.625,0.727,0.909,59.79,2.0
37,-0.0006,0.1118,1.601,0.718,0.894,59.79,2.0
38,-0.0007,0.1118,1.593,0.716,0.888,59.8,2.0
39,-0.0009,0.1118,1.592,0.755,0.851,59.8,2.0
40,-0.001,0.1118,1.595,0.767,0.843,59.8,2.0
41,-0.0011,0.1118,1.595,0.772,0.838,59.8,2.0
42,-0.0011,0.1118,1.599,0.792,0.821,59.8,2.0
43,-0.0011,0.1118,1.601,0.798,0.818,59.8,2.0
44,-0.0011,0.1118,1.599,0.856,0.76,59.8,2.0
45,-0.0011,0.1118,1.6,0.807,0.808,59.8,2.0
46,-0.0011,0.1118,1.598,0.81,0.804,59.8,2.0
47,-0.0011,0.1118,1.598,0.816,0.797,59.8,2.0
