step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0124,7.334,7.28,0.0,59.75,2.0
1,0.0002,0.0124,2.676,3.283,0.0,59.71,2.0
2,0.0001,0.0125,0.403,0.0,0.0,59.7,2.0
3,0.0001,0.0125,1.07,1.399,0.0,59.73,2.0
4,0.0001,0.0125,1.185,1.401,0.0,59.75,2.0
5,0.0001,0.0125,1.423,1.583,0.0,59.77,2.0
6,0.0001,0.0125,1.803,1.736,0.21,59.79,2.0
7,0.0001,0.0125,2.111,1.817,0.292,59.79,2.0
8,0.0001,0.0125,2.379,1.919,0.34,59.79,2.0
9,0.0001,0.0125,2.636,2.021,0.373,59.79,2.0
10,0.0002,0.0125,2.888,2.075,0.411,59.79,2.0
11,0.0001,0.0125,3.1,2.157,0.466,59.79,2.0
12,0.0002,0.0125,3.234,2.223,0.511,59.78,2.0
13,0.0002,0.0125,3.329,2.258,0.553,59.78,2.0
14,0.0001,0.0124,3.397,2.29,0.595,59.78,2.0
15,0.0001,0.0124,3.448,2.315,0.639,59.77,2.0
16,0.0001,0.0124,3.49,2.319,0.687,59.77,2.0
17,0.0001,0.0124,3.532,2.338,0.734,59.76,2.0
18,0.0001,0.0124,3.548,2.328,0.788,59.76,2.0
19,0.0001,0.0124,3.439,2.3,0.864,59.75,2.0
20,0.0001,0.0124,3.369,2.268,0.919,59.75,2.0
21,0.0,0.0124,3.284,2.179,0.985,59.74,2.0
22,0.0,0.0124,3.221,2.164,1.044,59.74,2.0
23,-0.0,0.0124,3.104,2.096,1.116,59.73,2.0
24,0.0007,0.0153,1.254,0.771,0.549,59.75,2.0
25,0.0008,0.0238,1.614,0.984,0.694,59.8,2.0
26,0.0022,0.0348,1.72,1.045,0.691,59.8,2.0
27,0.0037,0.0467,1.882,1.146,0.74,59.8,2.0
28,0.0051,0.059,1.978,1.209,0.773,59.8,2.0
29,0.0065,0.0713,2.014,1.232,0.786,59.81,2.0
30,0.0078,0.0837,2.019,1.235,0.788,59.82,2.0
31,0.0091,0.0962,2.017,1.235,0.786,59.83,2.0
32,0.0108,0.1053,3.253,1.95,1.349,59.86,2.0
33,0.0124,0.1087,2.855,1.736,1.11,59.91,2.0
34,0.0138,0.1099,2.379,1.467,0.904,59.93,2.0
35,0.0149,0.1103,2.375,1.444,0.907,59.95,2.0
36,0.0161,0.1104,2.175,1.382,0.793,59.96,2.0
37,0.0173,0.1104,2.045,1.315,0.73,59.97,2.0
38,0.0184,0.1104,2.009,1.28,0.728,59.98,2.0
39,0.0195,0.1103,1.991,1.276,0.715,59.99,2.0
40,0.0206,0.1103,1.982,1.279,0.705,59.99,2.0
41,0.0216,0.1102,1.973,1.275,0.7,60.0,2.0
42,0.0227,0.1102,1.962,1.282,0.682,60.0,2.0
43,0.0237,0.1101,1.956,1.283,0.676,60.01,2.0
44,0.0247,0.1101,1.947,1.278,0.671,60.02,2.0
45,0.0256,0.11,1.942,1.278,0.667,60.02,2.0
46,0.0266,0.11,1.927,1.287,0.646,60.03,2.0
47,0.0275,0.1099,1.922,1.297,0.631,60.03,2.0
48,0.0285,0.1099,1.914,1.295,0.626,60.04,2.0
49,0.0294,0.1098,1.912,1.287,0.631,60.04,2.0
50,0.0303,0.1098,1.909,1.278,0.637,60.05,2.0
51,0.0311,0.1098,1.899,1.289,0.618,60.05,2.0
52,0.032,0.1097,1.897,1.282,0.622,60.05,2.0
53,0.0328,0.1097,1.896,1.265,0.637,60.06,2.0
54,0.0336,0.1097,1.889,1.272,0.623,60.06,2.0
55,0.0343,0.1096,1.885,1.268,0.623,60.07,2.0
56,0.0351,0.1096,1.881,1.264,0.624,60.07,2.0
57,0.0358,0.1096,1.877,1.261,0.623,60.07,2.0
58,0.0518,0.1098,7.175,3.043,4.254,58.98,2.0
59,0.0667,0.1101,8.013,2.891,6.085,57.78,2.0
60,0.0804,0.1102,1.168,0.577,0.0,56.77,2.0
61,0.0932,0.1104,8.512,2.947,6.194,55.81,2.0
62,0.1058,0.1106,8.951,3.083,6.587,54.9,2.0
63,0.1192,0.1108,8.214,2.796,6.132,54.08,2.0
64,0.1331,0.1111,8.191,2.759,6.173,53.32,2.0
