step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0008,0.0124,6.826,13.29,0.0,60.17,2.0
1,0.0004,0.0124,2.362,4.501,0.0,60.16,2.0
2,0.0001,0.0125,0.538,0.0,0.0,60.16,2.0
3,0.0001,0.0125,0.388,0.0,0.0,60.17,2.0
4,0.0001,0.0125,1.04,1.471,0.0,60.19,2.0
5,0.0002,0.0125,1.282,1.629,0.0,60.21,2.0
6,0.0002,0.0125,1.565,1.892,0.0,60.23,2.0
7,0.0002,0.0125,2.065,1.983,0.307,60.24,2.0
8,0.0002,0.0125,2.358,2.029,0.373,60.23,2.0
9,0.0002,0.0125,2.637,2.113,0.416,60.23,2.0
10,0.0002,0.0124,2.912,2.207,0.451,60.22,2.0
11,0.0002,0.0124,3.196,2.249,0.484,60.22,2.0
12,0.0001,0.0124,3.45,2.29,0.522,60.21,2.0
13,0.0,0.0124,3.688,2.315,0.583,60.21,2.0
14,0.0,0.0124,3.785,2.401,0.637,60.2,2.0
15,-0.0,0.0124,3.809,2.381,0.71,60.2,2.0
16,-0.0001,0.0124,3.74,2.409,0.764,60.19,2.0
17,-0.0001,0.0124,3.605,2.343,0.828,60.18,2.0
18,-0.0001,0.0124,3.519,2.284,0.891,60.17,2.0
19,-0.0001,0.0124,3.456,2.245,0.955,60.16,2.0
20,-0.0002,0.0124,3.435,2.231,1.029,60.15,2.0
21,-0.0002,0.0124,3.351,2.127,1.076,60.14,2.0
22,-0.0002,0.0124,3.256,2.136,1.157,60.14,2.0
23,-0.0002,0.0124,3.134,2.043,1.217,60.13,2.0
24,0.0004,0.0153,0.468,0.0,0.218,60.14,2.0
25,0.0017,0.0238,1.591,0.986,0.669,60.19,2.0
26,0.0031,0.0348,1.709,1.037,0.687,60.19,2.0
27,0.0045,0.0467,1.885,1.143,0.745,60.19,2.0
28,0.0059,0.059,1.984,1.205,0.781,60.19,2.0
29,0.0072,0.0713,2.022,1.229,0.795,60.19,2.0
30,0.0084,0.0837,2.028,1.234,0.796,60.2,2.0
31,0.0097,0.0962,2.025,1.233,0.794,60.21,2.0
32,0.0112,0.1052,3.255,1.95,1.353,60.24,2.0
33,0.0127,0.1087,2.862,1.736,1.118,60.29,2.0
34,0.014,0.1099,2.389,1.468,0.915,60.31,2.0
35,0.0151,0.1103,2.17,1.345,0.825,60.32,2.0
36,0.0162,0.1104,2.078,1.293,0.786,60.33,2.0
37,0.0173,0.1104,2.038,1.27,0.768,60.34,2.0
38,0.0183,0.1104,2.016,1.257,0.759,60.35,2.0
39,0.0193,0.1103,2.004,1.25,0.754,60.35,2.0
40,0.0202,0.1103,1.994,1.244,0.75,60.36,2.0
41,0.0211,0.1102,1.987,1.24,0.747,60.36,2.0
42,0.0221,0.1102,1.98,1.236,0.745,60.37,2.0
43,0.0229,0.1101,1.972,1.231,0.741,60.37,2.0
44,0.0238,0.1101,1.964,1.227,0.738,60.38,2.0
45,0.0246,0.11,1.959,1.224,0.736,60.38,2.0
46,0.0254,0.11,1.952,1.22,0.733,60.39,2.0
47,0.0262,0.1099,1.948,1.217,0.732,60.39,2.0
48,0.027,0.1099,1.943,1.214,0.729,60.4,2.0
49,0.0277,0.1098,1.937,1.211,0.727,60.4,2.0
50,0.0284,0.1098,1.93,1.206,0.724,60.41,2.0
51,0.0291,0.1098,1.926,1.204,0.723,60.41,2.0
