step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0038,0.0125,11.344,15.749,2.163,60.2,2.0
1,0.0012,0.0124,2.075,6.395,0.0,60.2,2.0
2,0.0012,0.0124,0.0,6.524,0.0,60.21,2.0
3,0.0011,0.0124,0.896,5.987,0.424,60.21,2.0
4,0.0009,0.0124,1.162,5.537,0.887,60.2,2.0
5,0.0008,0.0124,1.491,5.62,0.974,60.19,2.0
6,0.0009,0.0124,1.811,5.876,0.884,60.19,2.0
7,0.001,0.0124,2.125,6.214,0.75,60.18,2.0
8,0.0011,0.0124,2.434,6.547,0.669,60.18,2.0
9,0.0012,0.0124,2.742,6.843,0.657,60.17,2.0
10,0.0012,0.0124,3.04,7.11,0.688,60.17,2.0
11,0.0013,0.0124,3.33,7.248,0.719,60.16,2.0
12,0.0013,0.0124,3.612,7.397,0.741,60.16,2.0
13,0.0013,0.0124,3.884,7.551,0.756,60.15,2.0
14,0.0013,0.0124,4.146,7.7,0.765,60.15,2.0
15,0.0013,0.0124,4.393,7.833,0.769,60.15,2.0
16,0.0012,0.0124,4.64,7.942,0.77,60.14,2.0
17,0.0012,0.0124,4.866,8.016,0.762,60.14,2.0
18,0.0012,0.0124,5.079,8.05,0.751,60.12,2.0
19,0.0011,0.0124,5.279,8.017,0.736,60.11,2.0
20,0.0011,0.0123,5.49,7.792,0.707,60.09,2.0
21,0.0009,0.0123,5.661,7.45,0.826,60.06,2.0
22,0.0008,0.0123,5.831,7.281,0.93,60.04,2.0
23,0.0008,0.0123,5.998,7.134,1.018,60.02,2.0
24,0.0023,0.0145,2.17,1.544,0.829,60.01,2.0
25,0.0038,0.0226,1.86,1.217,0.722,59.99,2.0
26,0.0054,0.0334,1.964,1.217,0.764,59.99,2.0
27,0.0069,0.0453,2.063,1.266,0.802,59.99,2.0
28,0.0084,0.0575,2.113,1.301,0.818,60.0,2.0
29,0.0099,0.0698,2.125,1.322,0.809,60.0,2.0
30,0.0114,0.0822,2.122,1.325,0.804,60.01,2.0
31,0.0128,0.0946,2.113,1.322,0.799,60.02,2.0
32,0.0146,0.1037,2.767,1.852,0.967,60.06,2.0
33,0.0166,0.1072,2.438,1.803,0.628,60.1,2.0
34,0.0185,0.1084,2.185,1.646,0.544,60.12,2.0
35,0.0201,0.1088,2.09,1.543,0.563,60.13,2.0
36,0.0216,0.1089,2.049,1.487,0.578,60.14,2.0
37,0.0231,0.1089,2.033,1.462,0.583,60.15,2.0
38,0.0244,0.1089,2.02,1.448,0.585,60.16,2.0
39,0.0257,0.1089,2.026,1.409,0.628,60.16,2.0
40,0.0269,0.1088,2.011,1.411,0.612,60.17,2.0
41,0.0281,0.1087,2.003,1.399,0.617,60.18,2.0
42,0.0292,0.1087,2.005,1.381,0.636,60.18,2.0
